pelvis_x,pelvis_y,pelvis_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,torso_x,torso_y,torso_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,neck_x,neck_y,neck_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z,left_big_toe_x,left_big_toe_y,left_big_toe_z,right_big_toe_x,right_big_toe_y,right_big_toe_z,left_small_toe_x,left_small_toe_y,left_small_toe_z,right_small_toe_x,right_small_toe_y,right_small_toe_z,left_heel_x,left_heel_y,left_heel_z,right_heel_x,right_heel_y,right_heel_z,nose_x,nose_y,nose_z,left_eye_x,left_eye_y,left_eye_z,right_eye_x,right_eye_y,right_eye_z,left_ear_x,left_ear_y,left_ear_z,right_ear_x,right_ear_y,right_ear_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_pinky_knuckle_x,left_pinky_knuckle_y,left_pinky_knuckle_z,right_pinky_knuckle_x,right_pinky_knuckle_y,right_pinky_knuckle_z,left_middle_tip_x,left_middle_tip_y,left_middle_tip_z,right_middle_tip_x,right_middle_tip_y,right_middle_tip_z,left_index_knuckle_x,left_index_knuckle_y,left_index_knuckle_z,right_index_knuckle_x,right_index_knuckle_y,right_index_knuckle_z,left_thumb_tip_x,left_thumb_tip_y,left_thumb_tip_z, right_thumb_tip_x, right_thumb_tip_y, right_thumb_tip_z
137.9,26.9,3763.7,259.8,20.6,3765.8,22.1,19.7,3763.4,134.9,-222.3,3745.8,237.7,453.3,3714.1,40.6,454.7,3700.5,124.8,-460.0,3719.9,230.0,841.6,3827.7,62.7,841.2,3807.2,245.7,930.2,3633.5,71.9,925.4,3604.0,305.6,933.0,3654.6,6.2,928.1,3625.3,220.9,910.0,3880.8,65.8,903.4,3859.5,123.7,-574.6,3585.3,147.1,-608.3,3631.3,92.4,-601.1,3630.7,181.5,-585.3,3691.2,54.2,-571.4,3693.6,294.6,-436.2,3747.5,-58.3,-412.9,3732.9,400.4,-189.3,3798.1,-103.1,-159.8,3783.6,435.9,57.3,3710.7,-140.6,81.7,3713.3,443.8,144.6,3712.2,-145.2,163.4,3711.7,380.8,198.2,3681.3,-90.7,218.1,3687.9,418.5,138.8,3677.0,-126.7,163.2,3679.9,386.3,159.8,3667.6,-94.8,186.3,3669.4
138.7,20.6,3770.5,262.3,7.4,3772.5,22.2,9.6,3770.4,135.7,-228.1,3758.0,238.6,456.6,3722.0,42.3,459.8,3710.3,126.8,-463.3,3740.0,230.5,845.4,3833.6,62.9,844.6,3814.5,246.2,932.8,3643.4,71.8,928.3,3615.4,305.4,935.3,3664.2,7.0,930.7,3635.6,221.2,912.6,3885.4,66.1,905.7,3864.6,124.7,-576.3,3608.6,150.4,-611.2,3653.5,92.6,-604.7,3653.8,184.1,-587.5,3713.0,55.1,-574.9,3716.0,296.1,-438.5,3765.9,-50.8,-416.9,3752.2,402.1,-185.8,3808.3,-105.3,-159.6,3794.0,436.9,57.4,3717.7,-140.9,82.0,3719.5,444.9,144.7,3715.3,-145.2,163.7,3715.4,383.4,198.3,3685.1,-90.7,216.8,3692.2,418.5,138.7,3682.1,-125.2,162.4,3684.9,384.9,159.7,3672.6,-91.3,184.0,3675.2
139.4,15.5,3769.1,264.3,-4.0,3770.8,22.3,0.5,3769.2,136.4,-233.7,3761.4,239.0,459.0,3720.3,44.4,464.5,3710.6,128.8,-466.2,3750.9,230.6,847.3,3829.6,63.0,846.4,3812.1,246.0,932.8,3643.2,71.5,928.8,3617.1,304.0,934.9,3663.3,7.9,930.8,3636.1,221.0,913.1,3879.7,66.3,906.1,3860.0,125.4,-575.8,3623.4,154.0,-612.3,3667.2,92.2,-606.8,3668.1,186.8,-588.2,3726.2,56.1,-577.0,3729.6,296.9,-439.9,3775.2,-43.5,-420.4,3762.3,403.0,-181.8,3809.4,-107.6,-158.6,3796.1,437.2,57.3,3716.2,-141.0,81.9,3718.1,445.2,144.5,3710.6,-145.0,163.5,3711.9,385.9,197.9,3681.4,-90.6,213.8,3689.1,417.5,138.2,3679.4,-123.7,160.1,3682.5,382.6,159.1,3670.0,-88.1,179.5,3673.6
140.2,10.0,3764.3,266.4,-11.7,3765.8,22.4,-6.4,3764.6,137.0,-238.2,3761.5,239.3,459.6,3715.6,46.8,465.6,3706.7,130.6,-468.4,3758.7,230.4,848.1,3822.0,63.0,847.1,3805.7,245.5,931.7,3639.0,71.0,928.0,3614.4,302.3,933.4,3658.5,9.1,929.7,3632.3,220.6,913.0,3870.4,66.4,905.8,3851.3,125.9,-575.4,3634.4,157.0,-612.8,3677.0,91.8,-608.2,3678.5,189.3,-588.2,3735.6,57.2,-578.6,3739.3,297.4,-440.9,3781.3,-38.8,-423.6,3769.1,403.5,-178.3,3807.6,-109.9,-157.6,3794.8,437.2,57.2,3711.7,-140.9,81.9,3713.3,445.3,144.1,3703.0,-144.8,163.3,3705.8,387.6,197.2,3674.6,-90.5,211.6,3683.4,416.1,137.2,3673.5,-122.3,158.4,3677.3,379.8,158.0,3664.2,-85.1,176.4,3669.0
140.4,7.9,3755.3,267.1,-15.0,3756.7,22.4,-9.8,3755.8,137.1,-240.7,3756.2,239.2,460.4,3707.9,48.4,466.7,3698.2,131.7,-470.0,3759.7,230.0,847.6,3810.4,62.9,846.5,3795.2,244.8,929.7,3631.1,70.6,926.3,3607.9,300.5,931.1,3650.2,10.1,927.7,3624.8,220.0,911.5,3857.2,66.4,904.3,3838.5,126.3,-574.5,3638.9,159.1,-612.5,3680.4,91.2,-608.6,3682.6,190.8,-587.4,3738.6,57.9,-579.2,3742.6,297.3,-441.1,3780.8,-35.6,-425.3,3769.5,403.5,-175.7,3800.4,-111.5,-156.9,3788.4,436.7,56.9,3702.7,-140.9,81.6,3704.1,444.7,143.5,3691.4,-144.4,162.8,3694.8,388.1,196.3,3663.7,-90.5,208.7,3673.1,414.3,136.3,3663.4,-121.0,156.2,3667.6,377.1,156.9,3654.2,-83.3,173.3,3660.0
140.6,6.1,3747.1,267.5,-16.7,3748.4,22.4,-11.9,3747.8,137.2,-242.1,3751.5,239.1,459.8,3699.3,49.3,466.8,3691.0,132.6,-471.2,3760.3,229.6,846.4,3800.1,62.9,845.7,3785.8,244.0,927.8,3623.7,70.1,924.7,3601.7,298.9,928.8,3642.5,10.8,925.8,3617.7,219.4,909.7,3845.5,66.5,902.8,3827.3,126.6,-573.8,3642.4,160.5,-612.2,3683.0,90.6,-608.9,3685.8,192.0,-586.9,3740.7,58.6,-579.7,3745.1,297.3,-441.2,3780.4,-33.8,-426.5,3769.5,403.5,-174.1,3794.2,-112.9,-156.0,3782.5,436.4,56.7,3694.7,-140.8,81.4,3695.5,444.2,142.9,3681.1,-144.0,162.4,3684.7,388.4,195.3,3654.1,-90.2,206.9,3663.4,412.9,135.4,3654.6,-119.6,154.5,3658.4,375.2,155.7,3645.4,-81.1,171.1,3651.5
140.5,3.8,3739.1,267.5,-18.7,3740.3,22.3,-14.1,3739.9,137.1,-243.3,3747.4,239.1,459.6,3692.1,49.9,467.2,3684.6,133.2,-472.1,3761.9,229.3,845.3,3791.5,62.9,844.7,3778.0,243.4,926.3,3617.9,69.8,923.4,3596.8,297.7,927.0,3636.4,11.6,924.2,3611.9,219.0,908.1,3836.0,66.5,901.2,3818.1,126.8,-573.6,3646.6,161.3,-612.2,3686.2,90.2,-609.3,3689.6,192.7,-586.6,3743.4,59.2,-580.3,3748.4,297.3,-441.4,3780.6,-33.0,-427.8,3770.2,403.1,-172.5,3788.8,-113.7,-155.2,3777.1,435.9,56.4,3687.3,-140.7,81.3,3687.5,443.4,142.4,3671.3,-143.6,162.0,3675.0,387.8,194.5,3644.6,-89.9,205.6,3654.1,411.4,134.5,3646.0,-118.5,153.4,3649.4,373.3,154.6,3636.7,-79.6,169.8,3643.0
140.4,2.8,3732.2,267.4,-19.6,3733.3,22.3,-15.1,3733.3,137.1,-244.0,3743.4,239.0,459.1,3686.7,50.1,467.2,3678.8,133.5,-472.8,3762.2,229.1,844.2,3783.5,62.8,843.8,3770.5,242.8,924.9,3612.4,69.5,922.0,3592.0,296.7,925.3,3630.5,12.1,922.5,3606.4,218.6,906.7,3826.7,66.6,899.8,3809.0,126.9,-573.3,3649.0,161.9,-612.0,3687.8,89.7,-609.6,3692.0,193.4,-586.2,3744.5,59.6,-580.7,3750.2,297.3,-441.4,3780.0,-32.7,-428.7,3770.3,402.8,-171.5,3783.5,-114.4,-155.1,3772.3,435.4,56.2,3681.0,-140.8,81.1,3680.5,442.6,142.0,3663.1,-143.3,161.6,3666.9,387.4,193.9,3637.1,-89.9,204.0,3646.2,410.1,134.1,3639.0,-118.1,152.3,3642.0,371.8,154.1,3629.8,-79.4,168.6,3636.1
140.3,2.3,3726.4,267.4,-19.9,3727.4,22.3,-15.3,3727.6,137.0,-244.1,3739.8,239.0,459.3,3681.1,50.1,467.8,3674.0,133.7,-473.0,3761.7,228.8,843.4,3776.2,62.8,843.0,3764.4,242.2,923.6,3607.2,69.0,921.0,3588.6,295.7,923.7,3624.8,12.4,921.2,3602.4,218.3,905.5,3818.4,66.6,898.5,3801.7,127.0,-573.0,3649.8,162.3,-611.6,3687.8,89.3,-609.5,3692.5,193.8,-585.7,3744.4,59.9,-580.8,3750.6,297.3,-441.4,3778.9,-32.2,-429.0,3769.8,402.7,-170.7,3779.0,-114.9,-154.7,3768.1,434.9,56.1,3675.3,-140.9,80.9,3674.4,441.9,141.7,3655.7,-143.0,161.3,3659.7,387.0,193.4,3630.1,-89.8,203.0,3639.3,408.8,133.7,3632.6,-117.7,151.5,3635.5,370.4,153.6,3623.3,-79.0,167.7,3630.0
140.4,2.5,3721.1,267.4,-19.8,3722.0,22.3,-15.1,3722.3,137.0,-243.9,3736.5,239.0,459.2,3676.8,49.9,467.3,3669.8,133.7,-473.1,3761.0,228.6,842.4,3770.0,62.8,842.0,3759.0,241.8,922.5,3602.8,68.7,920.0,3585.3,295.0,922.4,3620.3,12.5,919.9,3598.5,218.0,904.2,3811.3,66.5,897.1,3795.2,127.0,-572.6,3650.5,162.5,-611.2,3687.8,89.0,-609.4,3693.2,194.1,-585.2,3744.2,60.1,-580.9,3751.0,297.2,-441.3,3777.7,-32.1,-428.9,3769.1,402.4,-170.0,3774.7,-115.0,-154.1,3764.3,434.6,55.9,3670.1,-140.8,80.8,3668.9,441.2,141.2,3648.9,-142.8,161.1,3653.3,386.2,192.4,3623.4,-89.6,202.7,3633.1,408.0,132.9,3626.7,-117.2,151.1,3629.6,369.5,152.7,3617.3,-78.4,167.3,3624.5
