pelvis_x,pelvis_y,pelvis_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,torso_x,torso_y,torso_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,neck_x,neck_y,neck_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z,left_big_toe_x,left_big_toe_y,left_big_toe_z,right_big_toe_x,right_big_toe_y,right_big_toe_z,left_small_toe_x,left_small_toe_y,left_small_toe_z,right_small_toe_x,right_small_toe_y,right_small_toe_z,left_heel_x,left_heel_y,left_heel_z,right_heel_x,right_heel_y,right_heel_z,nose_x,nose_y,nose_z,left_eye_x,left_eye_y,left_eye_z,right_eye_x,right_eye_y,right_eye_z,left_ear_x,left_ear_y,left_ear_z,right_ear_x,right_ear_y,right_ear_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_pinky_knuckle_x,left_pinky_knuckle_y,left_pinky_knuckle_z,right_pinky_knuckle_x,right_pinky_knuckle_y,right_pinky_knuckle_z,left_middle_tip_x,left_middle_tip_y,left_middle_tip_z,right_middle_tip_x,right_middle_tip_y,right_middle_tip_z,left_index_knuckle_x,left_index_knuckle_y,left_index_knuckle_z,right_index_knuckle_x,right_index_knuckle_y,right_index_knuckle_z,left_thumb_tip_x,left_thumb_tip_y,left_thumb_tip_z, right_thumb_tip_x, right_thumb_tip_y, right_thumb_tip_z
115.7,28.3,3670.8,235.9,17.8,3676.2,1.3,23.7,3671.5,110.5,-221.2,3680.1,227.3,453.2,3595.8,28.2,445.5,3580.8,98.7,-463.1,3691.8,214.8,830.6,3722.3,59.8,825.3,3714.6,190.8,922.4,3539.2,76.5,917.8,3534.1,253.0,924.2,3561.1,14.0,921.5,3551.4,214.0,892.2,3773.6,66.1,881.9,3765.5,100.3,-582.9,3567.7,123.7,-613.5,3616.5,69.4,-608.4,3611.5,151.9,-584.5,3675.0,30.9,-574.9,3670.2,268.9,-434.5,3717.0,-76.4,-415.8,3694.1,369.8,-176.9,3736.2,-130.8,-156.1,3700.7,400.5,61.8,3639.0,-150.0,69.8,3588.1,407.9,145.6,3631.4,-154.9,145.8,3569.3,349.8,197.7,3602.1,-103.0,193.1,3543.9,382.7,138.9,3598.6,-132.1,140.4,3540.0,352.6,161.3,3590.1,-103.3,161.2,3530.2
116.1,22.8,3680.2,237.0,4.2,3684.9,1.2,11.9,3681.3,110.9,-226.3,3692.0,227.5,453.4,3604.4,28.9,447.7,3592.2,99.2,-465.9,3707.2,215.2,831.7,3726.6,59.7,827.4,3720.2,192.6,921.4,3545.9,75.7,917.7,3540.9,253.6,923.1,3566.3,13.9,921.2,3557.9,214.2,893.0,3776.3,65.9,884.6,3768.4,99.3,-582.5,3585.7,124.6,-614.7,3632.6,66.7,-610.3,3629.2,154.1,-585.8,3691.1,31.1,-577.1,3687.7,269.9,-436.2,3730.9,-73.7,-418.3,3710.0,371.3,-172.9,3744.8,-131.6,-154.8,3713.0,402.2,62.9,3646.7,-150.3,72.5,3599.0,410.9,147.1,3636.3,-155.3,151.7,3579.7,355.7,200.3,3608.6,-103.2,198.6,3555.6,383.6,140.6,3604.9,-130.8,143.7,3551.5,353.2,162.8,3596.6,-99.3,163.8,3542.9
116.3,15.0,3687.4,238.1,-9.0,3691.6,1.1,-0.2,3688.7,111.2,-232.2,3701.7,227.4,453.9,3611.1,30.1,449.8,3601.3,99.7,-468.4,3720.2,215.7,832.5,3730.2,59.5,829.3,3724.3,194.9,919.7,3552.0,74.7,916.7,3546.2,254.2,921.4,3571.2,13.8,919.9,3562.9,214.5,893.6,3778.7,65.4,887.3,3770.2,97.8,-580.9,3600.8,125.6,-614.8,3645.9,63.6,-611.3,3644.1,156.5,-586.0,3704.4,31.3,-578.8,3702.6,270.7,-437.5,3742.3,-70.5,-421.0,3723.7,372.9,-168.0,3751.6,-132.5,-153.1,3722.8,404.1,64.3,3652.8,-150.6,75.7,3607.3,414.2,149.2,3639.5,-155.6,157.9,3587.4,361.8,203.4,3613.4,-103.3,205.3,3564.5,384.6,142.9,3609.5,-129.1,148.0,3560.1,353.6,164.8,3601.3,-94.8,167.6,3552.6
116.5,10.1,3687.2,239.1,-15.6,3690.9,1.1,-6.7,3688.7,111.3,-236.1,3703.9,226.8,452.8,3610.0,31.5,451.3,3603.4,100.0,-470.0,3725.7,216.0,831.7,3725.8,59.2,829.9,3721.1,196.2,916.6,3550.5,73.8,914.4,3544.6,254.3,918.3,3568.3,13.7,917.5,3561.1,214.5,892.5,3773.1,64.7,888.3,3764.8,96.4,-579.3,3608.7,126.3,-614.2,3652.1,61.0,-611.2,3651.8,158.6,-585.5,3710.4,31.5,-579.2,3710.0,270.9,-438.1,3746.3,-67.8,-423.0,3729.6,373.7,-164.1,3751.2,-133.1,-151.6,3725.1,405.1,65.5,3652.2,-150.4,78.1,3608.6,416.0,150.9,3636.4,-155.6,161.7,3588.2,365.2,205.8,3611.6,-103.2,209.1,3566.4,384.8,144.7,3607.6,-127.0,150.8,3561.9,353.4,166.3,3599.5,-91.2,170.0,3555.5
116.7,8.9,3684.6,239.8,-17.9,3687.8,1.2,-9.0,3686.2,111.3,-238.0,3702.8,226.4,452.4,3607.8,32.7,452.6,3603.2,100.4,-471.2,3726.7,216.2,830.6,3719.9,58.8,829.9,3715.9,197.3,913.9,3547.0,72.8,912.0,3540.7,254.2,915.5,3563.7,13.5,915.0,3556.8,214.4,891.0,3765.9,64.0,888.5,3757.3,95.3,-577.9,3612.7,126.9,-613.3,3654.2,59.1,-610.7,3655.6,160.3,-584.5,3712.4,31.6,-578.9,3713.4,270.9,-438.1,3746.2,-65.2,-424.1,3731.3,374.1,-161.2,3747.6,-133.4,-150.1,3724.1,405.8,66.1,3648.4,-150.0,79.1,3607.2,417.2,151.9,3630.9,-155.5,163.1,3586.6,367.0,207.1,3607.4,-103.0,210.5,3565.9,384.8,145.7,3603.3,-125.1,151.7,3561.2,352.8,167.0,3595.4,-88.3,170.8,3555.9
116.8,8.4,3681.5,240.2,-18.5,3684.3,1.2,-9.6,3683.3,111.2,-238.9,3701.1,225.8,452.3,3605.0,33.4,454.2,3602.1,100.7,-471.8,3726.8,216.1,829.5,3713.6,58.5,830.1,3710.3,198.3,911.3,3542.9,71.8,909.8,3536.5,254.1,912.7,3558.5,13.4,912.8,3552.6,214.1,889.5,3758.2,63.5,888.6,3749.4,94.6,-576.8,3615.5,127.6,-612.4,3655.5,58.0,-610.1,3658.2,161.7,-583.4,3713.5,31.8,-578.5,3715.7,270.8,-438.0,3745.5,-63.3,-424.8,3731.9,374.3,-159.2,3743.5,-133.7,-148.9,3722.9,406.2,66.5,3644.6,-149.6,80.3,3605.9,417.9,152.4,3625.7,-155.3,164.4,3585.5,368.3,207.7,3603.1,-102.8,211.7,3565.8,384.7,146.3,3599.2,-123.5,152.9,3561.0,352.3,167.4,3591.4,-86.5,171.8,3556.6
116.9,7.8,3678.2,240.4,-19.6,3680.5,1.3,-10.8,3680.3,111.3,-240.1,3699.5,225.3,450.3,3601.9,34.1,453.4,3599.8,101.2,-473.3,3727.4,216.0,827.8,3705.4,58.0,829.1,3702.5,198.8,908.3,3536.3,70.8,907.1,3529.3,253.8,909.7,3550.9,13.2,909.9,3545.1,213.8,887.4,3748.4,62.8,887.4,3738.9,94.2,-577.1,3619.7,128.2,-612.3,3658.2,57.5,-610.2,3662.0,163.0,-583.2,3715.8,32.2,-578.4,3718.9,270.8,-438.0,3744.8,-61.4,-425.5,3733.0,374.5,-158.0,3739.7,-133.8,-148.4,3721.9,406.4,66.9,3640.6,-149.3,80.8,3604.7,418.0,152.7,3620.5,-155.2,165.2,3584.5,368.7,208.0,3598.8,-102.9,212.9,3565.8,384.5,146.8,3595.0,-122.7,154.1,3560.8,351.7,167.7,3587.3,-86.2,173.1,3557.3
