pelvis_x,pelvis_y,pelvis_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,torso_x,torso_y,torso_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,neck_x,neck_y,neck_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z,left_big_toe_x,left_big_toe_y,left_big_toe_z,right_big_toe_x,right_big_toe_y,right_big_toe_z,left_small_toe_x,left_small_toe_y,left_small_toe_z,right_small_toe_x,right_small_toe_y,right_small_toe_z,left_heel_x,left_heel_y,left_heel_z,right_heel_x,right_heel_y,right_heel_z,nose_x,nose_y,nose_z,left_eye_x,left_eye_y,left_eye_z,right_eye_x,right_eye_y,right_eye_z,left_ear_x,left_ear_y,left_ear_z,right_ear_x,right_ear_y,right_ear_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_pinky_knuckle_x,left_pinky_knuckle_y,left_pinky_knuckle_z,right_pinky_knuckle_x,right_pinky_knuckle_y,right_pinky_knuckle_z,left_middle_tip_x,left_middle_tip_y,left_middle_tip_z,right_middle_tip_x,right_middle_tip_y,right_middle_tip_z,left_index_knuckle_x,left_index_knuckle_y,left_index_knuckle_z,right_index_knuckle_x,right_index_knuckle_y,right_index_knuckle_z,left_thumb_tip_x,left_thumb_tip_y,left_thumb_tip_z, right_thumb_tip_x, right_thumb_tip_y, right_thumb_tip_z
-83.5,20.4,3195.2,12.8,13.9,3203.0,-181.9,12.9,3184.3,-74.9,-256.3,3183.4,-14.4,415.1,3174.2,-150.0,414.0,3200.6,-75.3,-523.6,3185.0,-22.9,766.5,3273.8,-158.7,765.0,3290.7,15.5,854.2,3094.1,-193.0,859.6,3119.7,69.7,850.6,3110.5,-245.3,857.8,3149.9,-38.0,834.3,3326.1,-150.8,823.5,3336.3,-73.4,-688.8,3103.1,-45.2,-709.7,3137.4,-105.4,-705.0,3136.0,-17.3,-666.6,3192.8,-143.7,-657.3,3188.2,87.8,-465.0,3217.1,-234.5,-450.7,3163.1,104.3,-203.9,3233.5,-274.0,-181.3,3175.1,112.4,25.5,3162.2,-276.1,37.6,3086.8,110.9,101.0,3148.4,-274.5,116.0,3070.5,71.4,145.9,3129.3,-218.1,156.0,3049.4,99.2,94.3,3119.5,-249.2,104.3,3040.1,79.6,110.8,3113.9,-225.0,121.7,3035.6
-84.0,9.4,3209.8,13.1,-1.5,3216.7,-182.9,0.5,3199.3,-76.5,-263.2,3198.6,-14.1,421.4,3190.0,-155.1,420.2,3214.9,-76.1,-526.8,3200.1,-23.7,769.8,3287.2,-160.6,769.2,3303.1,14.9,856.6,3110.9,-194.9,862.3,3134.5,68.4,853.8,3127.4,-246.5,860.8,3163.4,-38.6,837.3,3337.9,-152.3,828.0,3347.1,-75.5,-685.5,3118.3,-45.4,-709.9,3151.6,-109.8,-706.4,3151.3,-17.6,-667.6,3206.8,-145.5,-660.4,3203.8,85.5,-468.3,3231.5,-236.0,-456.7,3181.7,106.7,-204.5,3245.9,-276.2,-183.2,3191.7,113.1,26.5,3172.6,-278.3,37.6,3103.8,112.7,104.3,3158.3,-277.1,116.4,3089.0,71.7,148.5,3139.9,-221.2,156.9,3068.0,99.2,95.8,3130.1,-250.9,104.7,3058.8,75.7,112.1,3124.9,-225.8,122.5,3054.3
-84.5,0.3,3221.3,13.6,-13.1,3227.4,-183.8,-10.0,3211.0,-78.3,-269.7,3210.4,-13.7,427.9,3203.0,-160.6,426.6,3226.3,-76.9,-529.8,3211.6,-24.8,772.6,3297.8,-163.0,773.3,3312.8,14.3,857.8,3124.9,-197.1,864.2,3146.4,66.9,855.8,3141.3,-247.7,863.0,3174.1,-39.4,839.7,3347.1,-154.1,832.5,3355.3,-77.9,-681.6,3129.9,-45.6,-708.8,3162.4,-114.4,-706.5,3163.0,-18.2,-667.5,3217.2,-147.4,-662.6,3215.8,82.3,-471.4,3242.7,-237.2,-462.8,3196.4,109.1,-204.7,3255.4,-278.3,-185.0,3204.8,113.7,27.9,3180.4,-280.6,37.7,3117.7,115.0,108.2,3165.7,-279.7,116.7,3104.2,72.3,151.9,3148.1,-224.3,157.8,3083.2,99.0,98.0,3138.3,-252.6,105.0,3074.2,71.8,114.2,3133.6,-226.1,123.1,3069.6
-84.9,-6.2,3225.1,14.0,-20.5,3230.3,-184.2,-16.8,3215.0,-79.9,-274.4,3214.5,-13.1,431.7,3208.1,-164.4,430.2,3230.0,-77.6,-531.5,3215.5,-25.8,773.7,3300.7,-164.9,775.3,3314.6,13.3,857.4,3131.2,-198.9,863.8,3150.6,65.1,856.0,3147.6,-248.4,862.9,3177.1,-40.2,840.0,3348.6,-155.5,834.7,3355.6,-80.0,-677.8,3133.8,-45.6,-706.7,3165.5,-118.1,-705.2,3167.1,-18.8,-666.2,3220.0,-149.2,-663.3,3220.0,79.5,-473.4,3246.0,-237.8,-466.9,3203.3,110.9,-204.6,3256.9,-279.7,-186.5,3210.3,114.0,29.2,3180.5,-282.2,37.6,3123.9,116.6,111.3,3165.3,-281.6,116.6,3111.8,72.6,154.3,3148.6,-226.6,158.2,3090.8,98.4,99.8,3138.7,-253.7,104.9,3082.0,68.3,115.8,3134.5,-225.9,123.4,3077.3
-85.2,-10.0,3225.1,14.2,-25.2,3229.6,-184.5,-21.3,3215.4,-81.2,-277.7,3215.0,-12.7,434.0,3209.3,-166.6,432.4,3229.9,-78.3,-532.7,3215.8,-26.8,773.6,3299.6,-166.0,775.8,3312.7,12.6,856.1,3133.4,-200.1,862.4,3151.1,63.6,855.2,3149.7,-248.7,861.5,3176.4,-40.9,839.4,3346.1,-156.4,835.0,3352.2,-81.7,-674.7,3134.4,-45.6,-704.4,3165.3,-120.7,-703.3,3167.6,-19.5,-664.6,3219.4,-150.5,-663.2,3220.7,77.3,-474.7,3245.7,-238.2,-469.5,3206.4,112.4,-204.2,3255.2,-281.0,-187.6,3212.1,114.2,30.1,3177.4,-283.3,37.4,3126.2,117.9,112.9,3161.9,-283.0,116.2,3115.1,72.8,155.6,3145.8,-229.1,158.4,3094.3,97.9,100.7,3136.0,-254.5,104.6,3085.7,65.9,116.5,3132.1,-225.7,123.6,3081.0
