pelvis_x,pelvis_y,pelvis_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,torso_x,torso_y,torso_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,neck_x,neck_y,neck_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z,left_big_toe_x,left_big_toe_y,left_big_toe_z,right_big_toe_x,right_big_toe_y,right_big_toe_z,left_small_toe_x,left_small_toe_y,left_small_toe_z,right_small_toe_x,right_small_toe_y,right_small_toe_z,left_heel_x,left_heel_y,left_heel_z,right_heel_x,right_heel_y,right_heel_z,nose_x,nose_y,nose_z,left_eye_x,left_eye_y,left_eye_z,right_eye_x,right_eye_y,right_eye_z,left_ear_x,left_ear_y,left_ear_z,right_ear_x,right_ear_y,right_ear_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_pinky_knuckle_x,left_pinky_knuckle_y,left_pinky_knuckle_z,right_pinky_knuckle_x,right_pinky_knuckle_y,right_pinky_knuckle_z,left_middle_tip_x,left_middle_tip_y,left_middle_tip_z,right_middle_tip_x,right_middle_tip_y,right_middle_tip_z,left_index_knuckle_x,left_index_knuckle_y,left_index_knuckle_z,right_index_knuckle_x,right_index_knuckle_y,right_index_knuckle_z,left_thumb_tip_x,left_thumb_tip_y,left_thumb_tip_z, right_thumb_tip_x, right_thumb_tip_y, right_thumb_tip_z
1701.2,-12.2,6065.0,1738.6,-28.0,5994.4,1663.9,-12.9,6134.3,1701.2,-272.4,6058.9,1744.4,421.6,6015.6,1715.9,412.7,6150.3,1713.5,-519.6,6056.1,1816.6,789.9,6043.4,1785.6,769.2,6169.5,1655.2,879.6,5992.1,1627.2,864.4,6112.8,1689.9,888.0,5960.9,1629.3,857.6,6157.8,1849.8,855.9,6057.9,1822.1,838.4,6176.6,1595.5,-616.6,6008.1,1638.2,-659.3,5993.7,1615.5,-657.1,6047.8,1721.8,-651.1,5999.5,1697.7,-640.4,6095.1,1798.8,-481.5,5950.7,1694.6,-451.9,6191.9,1808.2,-169.9,5917.6,1657.4,-173.4,6242.3,1706.6,90.5,5845.7,1585.5,53.4,6222.0,1712.0,183.8,5826.5,1577.8,137.2,6244.5,1682.9,243.6,5854.7,1588.3,182.9,6202.1,1657.9,181.7,5834.5,1554.2,131.9,6208.4,1641.4,204.0,5854.6,1572.7,153.3,6195.9
1706.7,-13.0,6083.6,1743.8,-29.7,6012.5,1669.0,-14.4,6153.2,1707.0,-273.6,6077.6,1750.3,422.4,6034.0,1720.9,413.9,6167.7,1718.9,-521.9,6074.9,1822.3,792.0,6062.3,1790.3,771.3,6186.4,1662.6,879.7,6011.5,1632.1,865.4,6131.1,1696.1,888.8,5980.1,1634.3,858.9,6175.8,1855.6,857.5,6076.8,1826.7,840.3,6193.9,1601.0,-618.4,6027.3,1643.6,-661.3,6012.5,1620.9,-659.1,6067.0,1727.4,-653.0,6018.3,1703.4,-642.5,6113.8,1804.5,-483.0,5969.2,1700.8,-453.9,6210.8,1813.8,-171.3,5935.6,1662.6,-175.1,6260.8,1712.5,79.7,5864.4,1590.1,53.4,6239.8,1717.6,168.0,5845.6,1582.2,137.4,6261.7,1687.8,221.4,5873.3,1592.6,183.3,6219.0,1663.4,161.7,5852.8,1558.7,132.2,6225.8,1646.6,181.5,5872.9,1577.2,153.5,6213.2
1710.5,-13.7,6094.4,1746.7,-32.2,6022.8,1672.2,-16.1,6164.1,1710.9,-274.4,6088.5,1754.5,421.4,6044.0,1723.5,414.5,6176.9,1722.0,-524.0,6085.9,1825.7,792.8,6072.3,1792.4,772.5,6194.4,1668.1,876.9,6022.0,1634.7,864.8,6140.8,1699.9,887.1,5990.4,1637.1,858.8,6185.2,1858.6,857.4,6086.3,1828.5,841.1,6202.2,1604.7,-619.5,6038.9,1646.9,-662.5,6023.8,1624.3,-660.3,6078.5,1730.8,-654.1,6029.4,1707.0,-643.8,6124.8,1807.8,-483.9,5980.0,1705.3,-455.5,6221.9,1816.8,-172.6,5945.6,1665.8,-176.9,6271.7,1716.9,69.4,5875.4,1592.8,53.4,6250.1,1721.2,153.1,5857.2,1584.8,137.3,6271.1,1690.9,201.2,5884.5,1595.0,183.5,6228.1,1667.9,144.2,5863.8,1561.4,132.4,6235.5,1650.5,161.9,5883.9,1580.0,153.3,6222.8
1711.8,-14.1,6095.6,1747.0,-33.6,6023.7,1672.8,-17.4,6165.5,1712.3,-274.7,6090.0,1755.9,421.1,6044.4,1723.5,414.8,6177.0,1722.7,-525.3,6087.4,1826.2,792.9,6072.8,1792.0,772.4,6193.7,1670.2,873.9,6023.3,1634.8,862.5,6141.0,1700.5,885.1,5991.4,1637.4,857.1,6185.0,1858.7,857.0,6086.7,1827.3,840.7,6201.6,1606.1,-619.7,6041.0,1647.8,-662.6,6025.6,1625.4,-660.5,6080.5,1731.6,-654.2,6031.1,1708.3,-644.2,6126.2,1808.3,-484.0,5981.6,1707.6,-456.6,6223.4,1817.1,-173.3,5946.5,1666.7,-178.7,6272.9,1718.6,63.1,5877.0,1593.1,53.1,6250.8,1722.1,145.4,5859.2,1584.9,136.7,6271.1,1691.2,192.5,5886.0,1594.9,183.3,6228.0,1669.8,136.2,5865.2,1561.9,132.1,6235.7,1651.7,153.3,5885.3,1580.6,152.6,6223.0
1715.1,-14.5,6101.3,1748.7,-36.3,6029.0,1674.9,-19.1,6171.5,1715.3,-275.5,6095.9,1760.0,419.8,6049.4,1724.7,415.0,6181.2,1724.4,-527.4,6093.2,1828.6,792.9,6078.2,1792.6,773.0,6197.1,1674.1,871.4,6028.9,1636.1,861.8,6145.4,1703.2,883.1,5996.9,1638.9,856.5,6189.3,1860.7,856.1,6092.1,1827.9,840.8,6205.7,1608.6,-620.3,6047.2,1649.8,-663.2,6031.5,1627.6,-661.2,6086.7,1733.6,-654.7,6036.9,1710.4,-645.0,6131.9,1810.2,-484.4,5987.3,1710.6,-458.2,6229.3,1818.7,-174.9,5951.5,1669.1,-180.7,6278.9,1721.3,56.2,5882.5,1594.7,52.8,6255.9,1724.1,137.6,5864.9,1586.2,136.1,6275.5,1692.6,184.5,5891.3,1595.8,183.2,6232.2,1672.6,127.8,5870.2,1563.4,132.0,6240.3,1653.9,145.2,5890.5,1582.0,152.1,6227.4
1718.2,-15.2,6106.7,1750.7,-38.2,6034.0,1676.7,-20.6,6176.9,1718.2,-276.2,6101.3,1763.8,417.4,6054.5,1725.8,415.3,6185.1,1726.2,-528.7,6098.6,1830.7,792.3,6083.5,1793.2,773.4,6200.7,1677.3,870.3,6034.0,1637.3,861.3,6150.1,1705.8,881.8,6001.8,1640.3,856.3,6193.9,1862.6,854.3,6097.4,1828.5,840.9,6209.7,1610.8,-620.9,6052.9,1651.8,-663.8,6037.0,1629.8,-661.8,6092.4,1735.6,-655.1,6042.2,1712.8,-645.8,6137.2,1812.1,-484.8,5992.7,1713.2,-459.3,6234.9,1820.3,-176.0,5956.3,1670.9,-182.5,6284.1,1724.4,52.8,5887.7,1596.0,52.6,6260.3,1726.6,134.2,5870.5,1587.3,135.7,6279.5,1694.2,181.7,5896.3,1596.6,183.2,6236.0,1675.9,125.3,5875.1,1564.7,131.9,6244.4,1656.6,142.9,5895.4,1583.2,151.7,6231.5
1718.2,-15.3,6101.7,1749.4,-38.9,6028.7,1676.2,-21.3,6172.2,1718.1,-276.2,6096.3,1763.5,417.4,6049.0,1724.3,415.1,6179.8,1725.0,-529.5,6093.5,1829.0,791.9,6077.5,1791.1,772.8,6194.5,1676.3,869.1,6028.9,1636.0,859.1,6145.0,1704.1,880.8,5996.3,1639.2,854.2,6188.6,1860.6,853.8,6091.3,1825.5,839.7,6203.4,1610.4,-620.4,6048.4,1651.0,-663.2,6032.2,1629.4,-661.3,6087.9,1734.6,-654.5,6037.3,1712.2,-645.6,6132.1,1810.7,-484.3,5987.5,1713.1,-459.9,6229.9,1818.8,-176.9,5950.6,1670.5,-183.7,6279.5,1724.1,51.1,5882.7,1595.1,52.1,6255.3,1726.1,132.4,5865.7,1586.2,134.9,6273.9,1692.9,180.1,5891.3,1595.0,182.9,6230.1,1676.2,123.8,5870.1,1563.7,131.5,6238.9,1656.7,141.6,5890.5,1582.2,151.0,6225.8
1720.6,-16.4,6107.3,1751.5,-39.8,6033.9,1678.0,-22.4,6178.0,1720.6,-276.7,6101.9,1766.7,417.3,6055.1,1725.9,415.4,6184.9,1727.0,-530.2,6099.2,1831.0,792.6,6083.4,1792.1,773.6,6199.1,1679.1,868.6,6034.9,1637.5,859.1,6150.4,1706.4,880.5,6002.2,1641.0,854.2,6193.9,1862.4,854.4,6097.2,1826.2,840.3,6208.3,1612.6,-620.9,6054.3,1652.9,-663.7,6037.8,1631.5,-661.9,6093.7,1736.7,-655.0,6042.8,1714.5,-646.3,6137.8,1812.7,-484.6,5992.9,1715.3,-460.8,6235.9,1820.6,-177.8,5955.6,1672.7,-184.7,6285.1,1726.9,50.0,5887.8,1596.9,51.8,6260.5,1728.6,131.4,5870.9,1587.8,134.4,6278.9,1694.4,178.7,5896.2,1596.2,182.7,6234.8,1678.8,122.8,5874.9,1565.5,131.2,6243.9,1659.1,140.3,5895.2,1583.9,150.5,6230.8
1722.3,-16.6,6108.0,1752.4,-40.6,6034.2,1679.1,-22.9,6178.8,1722.2,-277.0,6102.6,1768.4,416.6,6055.4,1726.0,415.5,6184.5,1727.6,-530.8,6099.7,1831.8,792.2,6084.2,1791.8,773.7,6198.5,1680.7,867.6,6035.6,1637.5,858.5,6150.3,1707.7,879.5,6002.9,1641.3,853.7,6193.8,1862.8,853.3,6097.8,1825.7,839.9,6208.0,1613.4,-620.9,6055.0,1653.5,-663.7,6038.3,1632.4,-661.9,6094.5,1737.4,-654.9,6043.3,1715.3,-646.5,6138.3,1813.2,-484.6,5993.2,1716.4,-461.4,6236.7,1820.9,-178.0,5955.3,1673.6,-185.3,6286.0,1728.0,49.7,5887.9,1597.3,51.4,6260.8,1729.7,131.0,5871.1,1588.0,134.0,6278.8,1694.9,178.7,5895.9,1596.1,182.5,6234.5,1680.4,123.0,5874.6,1565.9,130.8,6243.7,1660.7,140.5,5895.0,1584.3,149.9,6230.7
1722.6,-16.6,6105.8,1752.3,-40.7,6031.7,1679.3,-23.0,6176.8,1722.6,-277.0,6100.7,1768.3,416.9,6052.7,1725.5,415.5,6181.6,1727.5,-531.0,6097.9,1831.2,792.1,6081.8,1790.9,773.3,6195.6,1680.4,867.4,6033.5,1636.9,857.3,6147.3,1707.2,879.3,6000.6,1641.0,852.6,6190.8,1862.0,853.0,6095.5,1824.6,839.0,6205.1,1613.5,-620.6,6053.4,1653.4,-663.4,6036.5,1632.3,-661.7,6092.9,1737.3,-654.6,6041.5,1715.2,-646.4,6136.5,1812.9,-484.4,5991.2,1716.7,-461.6,6235.0,1820.5,-178.7,5952.7,1673.5,-186.0,6284.0,1728.4,48.6,5885.4,1596.8,51.2,6258.4,1730.2,129.6,5868.6,1587.4,133.6,6275.9,1694.8,177.0,5893.3,1595.4,182.2,6231.4,1681.5,121.6,5871.8,1565.5,130.6,6240.8,1661.5,139.1,5892.1,1584.0,149.6,6227.7
