pelvis_x,pelvis_y,pelvis_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,torso_x,torso_y,torso_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,neck_x,neck_y,neck_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z,left_big_toe_x,left_big_toe_y,left_big_toe_z,right_big_toe_x,right_big_toe_y,right_big_toe_z,left_small_toe_x,left_small_toe_y,left_small_toe_z,right_small_toe_x,right_small_toe_y,right_small_toe_z,left_heel_x,left_heel_y,left_heel_z,right_heel_x,right_heel_y,right_heel_z,nose_x,nose_y,nose_z,left_eye_x,left_eye_y,left_eye_z,right_eye_x,right_eye_y,right_eye_z,left_ear_x,left_ear_y,left_ear_z,right_ear_x,right_ear_y,right_ear_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_pinky_knuckle_x,left_pinky_knuckle_y,left_pinky_knuckle_z,right_pinky_knuckle_x,right_pinky_knuckle_y,right_pinky_knuckle_z,left_middle_tip_x,left_middle_tip_y,left_middle_tip_z,right_middle_tip_x,right_middle_tip_y,right_middle_tip_z,left_index_knuckle_x,left_index_knuckle_y,left_index_knuckle_z,right_index_knuckle_x,right_index_knuckle_y,right_index_knuckle_z,left_thumb_tip_x,left_thumb_tip_y,left_thumb_tip_z, right_thumb_tip_x, right_thumb_tip_y, right_thumb_tip_z
0.4,27.0,3093.9,99.4,18.6,3097.1,-100.1,17.0,3087.0,5.8,-247.0,3087.0,89.1,407.8,3064.6,-73.9,408.7,3091.9,5.4,-513.6,3089.3,100.9,769.5,3159.1,-85.8,770.9,3176.3,147.4,847.9,2972.0,-132.6,856.7,3010.5,201.6,845.9,2994.0,-177.5,854.4,3033.7,80.4,837.4,3205.0,-73.1,827.6,3217.8,2.0,-650.7,2987.1,35.6,-679.5,3022.3,-30.7,-674.3,3025.4,67.0,-653.6,3081.1,-62.2,-648.4,3085.7,172.9,-448.4,3115.1,-158.0,-439.8,3075.9,202.5,-177.0,3119.5,-192.8,-163.1,3082.5,210.7,56.1,3028.1,-199.3,64.5,2990.6,212.8,137.6,3020.6,-198.1,143.8,2975.1,166.6,180.2,2999.0,-142.1,183.0,2943.9,196.3,128.8,2992.0,-178.4,131.6,2940.9,173.7,144.4,2987.7,-154.8,147.9,2933.0
0.3,15.8,3113.9,100.0,-3.4,3116.7,-100.5,-1.2,3106.9,5.2,-257.8,3107.9,89.8,411.8,3086.7,-78.0,415.7,3111.8,5.3,-521.2,3110.7,100.0,773.0,3178.3,-89.0,775.3,3194.0,147.2,850.8,2993.5,-134.2,860.8,3029.1,200.5,849.4,3015.3,-179.8,858.9,3052.2,80.3,839.9,3222.7,-76.7,832.2,3234.1,2.0,-655.7,3010.2,37.3,-684.4,3044.3,-31.7,-679.9,3048.0,67.6,-657.0,3102.9,-62.8,-653.1,3108.2,168.3,-455.7,3136.5,-158.3,-449.1,3099.6,202.4,-180.2,3138.4,-194.3,-167.1,3103.6,211.0,55.3,3048.0,-200.9,63.7,3013.8,214.1,137.6,3040.4,-201.0,143.5,2999.3,167.8,181.2,3019.9,-149.1,184.7,2969.4,196.4,128.9,3012.2,-179.9,132.2,2965.6,171.1,145.0,3008.3,-155.9,149.2,2958.0
0.3,6.2,3118.2,100.1,-19.5,3120.6,-100.3,-15.1,3110.9,4.4,-267.0,3113.0,90.0,414.0,3093.1,-81.9,421.3,3116.1,5.1,-527.0,3116.3,98.5,772.1,3181.5,-92.0,775.8,3196.1,146.0,849.0,2999.7,-135.4,860.5,3032.6,198.2,848.1,3021.3,-181.6,858.9,3055.5,79.6,837.6,3224.6,-80.1,832.7,3234.8,2.0,-657.3,3017.7,39.2,-685.7,3050.6,-32.7,-682.3,3055.0,67.8,-656.8,3108.8,-63.0,-654.5,3114.8,162.5,-461.4,3142.0,-157.3,-456.3,3107.4,200.9,-183.2,3141.7,-195.0,-171.3,3108.7,209.7,53.9,3052.4,-201.4,61.8,3021.4,214.2,136.6,3044.8,-203.1,141.9,3007.8,168.1,181.2,3025.4,-155.0,185.5,2979.5,194.9,128.0,3017.0,-180.5,131.7,2975.0,166.7,144.6,3013.5,-155.7,149.7,2967.7
0.2,0.5,3117.2,100.0,-27.3,3119.2,-99.9,-22.5,3109.8,3.6,-272.5,3112.7,90.1,416.2,3094.3,-84.9,425.0,3115.0,4.8,-530.9,3116.3,96.8,770.5,3179.6,-94.6,775.0,3192.8,144.8,846.7,3001.0,-136.5,858.6,3031.1,195.8,846.1,3022.4,-183.0,857.5,3053.7,78.7,834.7,3221.2,-82.9,832.0,3230.0,2.0,-657.8,3019.8,40.7,-685.9,3051.5,-33.8,-683.5,3056.5,67.9,-655.8,3109.1,-63.0,-654.8,3115.9,158.2,-465.1,3141.9,-156.0,-460.9,3109.6,199.3,-185.5,3139.5,-195.4,-173.9,3108.6,208.5,52.4,3051.5,-201.5,60.2,3023.7,214.0,135.3,3043.8,-204.8,140.3,3011.0,168.1,180.7,3025.5,-159.8,186.1,2984.1,193.4,126.7,3016.5,-180.8,131.2,2979.0,163.4,143.9,3013.4,-155.6,150.0,2971.9
-0.0,-2.3,3114.5,99.8,-30.2,3116.2,-99.7,-25.6,3106.9,2.7,-275.1,3110.4,90.2,418.1,3093.4,-87.2,426.9,3112.5,4.5,-532.9,3114.4,95.3,768.7,3176.1,-96.6,773.9,3188.3,143.8,844.6,3000.3,-137.1,856.9,3028.3,194.2,844.2,3021.5,-184.0,855.9,3050.6,77.8,832.1,3216.4,-85.1,830.9,3224.3,2.0,-657.7,3019.6,41.9,-685.6,3050.4,-34.8,-684.2,3055.7,67.9,-654.6,3107.5,-63.1,-654.6,3114.7,155.3,-467.3,3139.9,-155.0,-463.7,3109.5,197.7,-187.0,3136.0,-195.6,-176.0,3106.6,207.4,51.3,3049.0,-201.6,59.0,3023.9,213.7,134.4,3041.4,-206.0,139.3,3012.0,168.0,180.4,3023.9,-162.4,186.9,2986.5,192.2,125.9,3014.5,-181.0,130.9,2980.6,161.1,143.4,3011.6,-155.3,150.3,2973.9
-0.1,-3.9,3112.9,99.7,-32.0,3114.3,-99.3,-27.3,3105.1,2.2,-276.6,3109.3,90.3,419.3,3093.4,-88.5,428.3,3110.8,4.3,-534.4,3113.6,94.1,767.4,3173.6,-97.9,773.1,3184.8,143.0,843.4,3000.3,-137.7,855.4,3026.4,192.9,843.0,3021.3,-184.8,854.6,3048.6,76.9,830.0,3212.8,-86.6,830.1,3219.7,2.0,-657.9,3020.5,42.9,-685.6,3050.3,-35.5,-685.0,3056.0,67.9,-653.7,3107.0,-63.3,-654.6,3114.7,153.9,-469.0,3139.1,-154.3,-465.3,3110.5,196.8,-188.0,3133.5,-195.9,-177.0,3105.6,206.4,50.5,3047.7,-201.6,58.3,3025.2,213.4,133.7,3040.1,-206.8,138.8,3014.0,168.0,180.2,3023.4,-163.7,187.5,2989.7,191.2,125.3,3013.6,-181.2,130.8,2983.3,159.6,143.0,3010.9,-155.1,150.6,2976.7
-0.2,-4.9,3110.9,99.6,-32.9,3112.0,-98.9,-28.3,3102.9,1.8,-277.5,3107.7,90.4,420.1,3092.7,-89.2,429.1,3108.8,4.1,-535.3,3112.2,93.2,766.2,3170.8,-98.8,772.2,3181.2,142.3,842.4,2999.8,-138.1,854.1,3024.2,192.0,842.0,3020.6,-185.3,853.3,3046.2,76.2,828.3,3208.9,-87.6,829.3,3215.0,2.0,-657.9,3020.6,43.6,-685.4,3049.6,-36.0,-685.4,3055.7,67.9,-653.0,3105.9,-63.4,-654.5,3114.0,153.0,-469.9,3137.7,-153.7,-466.3,3110.7,196.0,-188.8,3130.6,-196.1,-177.8,3104.1,205.6,49.8,3045.8,-201.7,57.7,3025.8,213.0,133.1,3038.2,-207.4,138.2,3015.4,167.9,179.9,3022.3,-164.7,188.0,2992.0,190.5,124.7,3012.0,-181.4,130.7,2985.1,158.6,142.5,3009.6,-154.9,150.8,2978.8
