pelvis_x,pelvis_y,pelvis_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,torso_x,torso_y,torso_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,neck_x,neck_y,neck_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z,left_big_toe_x,left_big_toe_y,left_big_toe_z,right_big_toe_x,right_big_toe_y,right_big_toe_z,left_small_toe_x,left_small_toe_y,left_small_toe_z,right_small_toe_x,right_small_toe_y,right_small_toe_z,left_heel_x,left_heel_y,left_heel_z,right_heel_x,right_heel_y,right_heel_z,nose_x,nose_y,nose_z,left_eye_x,left_eye_y,left_eye_z,right_eye_x,right_eye_y,right_eye_z,left_ear_x,left_ear_y,left_ear_z,right_ear_x,right_ear_y,right_ear_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_pinky_knuckle_x,left_pinky_knuckle_y,left_pinky_knuckle_z,right_pinky_knuckle_x,right_pinky_knuckle_y,right_pinky_knuckle_z,left_middle_tip_x,left_middle_tip_y,left_middle_tip_z,right_middle_tip_x,right_middle_tip_y,right_middle_tip_z,left_index_knuckle_x,left_index_knuckle_y,left_index_knuckle_z,right_index_knuckle_x,right_index_knuckle_y,right_index_knuckle_z,left_thumb_tip_x,left_thumb_tip_y,left_thumb_tip_z, right_thumb_tip_x, right_thumb_tip_y, right_thumb_tip_z
-269.1,-56.6,3539.2,-167.6,-63.3,3547.8,-370.1,-62.6,3537.0,-257.4,-319.1,3515.3,-185.5,348.1,3453.1,-317.6,325.5,3431.6,-254.7,-571.5,3485.8,-218.8,714.8,3573.0,-315.1,702.8,3569.0,-253.6,830.1,3400.4,-280.2,816.3,3396.0,-190.2,829.7,3415.8,-342.7,823.0,3413.1,-224.0,773.0,3633.9,-308.4,754.7,3625.8,-215.6,-693.9,3359.4,-198.2,-725.6,3409.1,-254.0,-721.0,3396.4,-181.9,-702.5,3479.4,-308.9,-697.7,3459.0,-87.0,-518.6,3522.9,-423.8,-511.9,3482.4,-52.3,-258.8,3547.6,-472.4,-242.6,3508.3,-29.1,-40.0,3438.0,-472.6,-15.9,3398.0,-28.2,40.8,3414.3,-464.9,64.4,3381.6,-74.2,85.9,3377.7,-407.0,116.4,3358.3,-34.8,31.1,3378.0,-444.6,55.9,3341.9,-57.2,50.6,3365.0,-421.4,75.8,3333.1
-268.6,-75.4,3581.6,-165.6,-91.3,3589.9,-371.0,-90.1,3579.2,-259.3,-332.5,3559.0,-186.4,352.2,3497.1,-321.6,333.5,3476.0,-255.9,-581.2,3531.0,-219.5,723.6,3612.5,-317.9,712.1,3610.3,-249.0,836.5,3439.7,-283.7,825.7,3436.3,-188.7,836.1,3454.9,-346.3,832.4,3454.3,-225.1,782.9,3672.5,-311.4,767.1,3666.5,-217.3,-703.3,3407.6,-198.3,-735.4,3455.8,-257.4,-731.0,3443.3,-183.5,-711.1,3525.4,-311.5,-707.0,3505.5,-89.6,-527.2,3568.0,-422.0,-521.5,3529.4,-52.7,-262.2,3591.9,-476.0,-247.5,3552.5,-27.6,-41.9,3480.7,-477.8,-18.9,3442.2,-24.4,38.1,3458.2,-471.3,63.1,3427.4,-71.5,84.2,3421.6,-413.5,115.7,3403.8,-34.9,28.9,3421.7,-450.4,54.5,3388.2,-58.0,48.7,3409.1,-424.8,75.0,3379.6
-265.5,-88.3,3597.3,-161.8,-108.7,3605.2,-368.7,-107.8,3594.7,-259.0,-342.2,3575.8,-185.3,354.0,3514.5,-323.2,340.2,3494.5,-254.4,-586.9,3549.0,-218.4,727.7,3625.2,-318.5,717.0,3624.7,-243.0,836.4,3453.8,-285.1,828.9,3451.1,-185.6,836.0,3468.7,-347.1,835.4,3469.7,-224.5,787.9,3683.9,-312.1,775.1,3679.9,-215.9,-706.7,3429.3,-194.7,-739.4,3475.6,-258.5,-735.5,3463.4,-183.1,-714.1,3544.3,-310.8,-711.0,3525.0,-91.9,-531.9,3585.9,-416.7,-527.7,3549.3,-52.5,-263.4,3608.7,-475.6,-251.3,3569.9,-25.0,-42.4,3497.1,-479.0,-21.0,3461.0,-20.3,37.4,3475.5,-474.2,62.1,3447.7,-69.4,84.6,3439.6,-417.0,115.1,3423.9,-34.9,28.8,3439.1,-452.4,53.7,3409.4,-58.6,48.9,3427.0,-423.6,74.7,3400.9
-262.1,-95.6,3600.1,-158.1,-118.1,3607.6,-365.5,-116.5,3597.3,-257.8,-348.1,3580.3,-183.3,354.3,3518.5,-323.3,343.6,3498.6,-252.4,-590.6,3555.3,-216.6,729.4,3623.6,-317.7,719.1,3624.6,-237.8,833.8,3454.3,-285.7,828.8,3452.1,-182.5,833.4,3468.8,-346.7,835.1,3471.3,-223.1,790.4,3680.9,-311.6,779.1,3678.6,-214.2,-707.9,3439.9,-191.8,-741.1,3484.2,-258.9,-737.6,3472.5,-182.3,-714.5,3551.5,-309.4,-712.6,3532.9,-93.8,-535.0,3591.7,-412.3,-531.5,3557.4,-52.0,-263.9,3613.6,-473.9,-252.8,3575.0,-22.1,-43.5,3502.4,-478.6,-22.1,3467.8,-16.6,35.5,3482.1,-475.5,61.2,3456.1,-66.1,83.1,3446.5,-420.0,114.1,3432.3,-34.3,27.6,3446.0,-453.0,53.1,3419.0,-58.8,47.6,3434.1,-422.7,74.1,3410.8
