pelvis_x,pelvis_y,pelvis_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,torso_x,torso_y,torso_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,neck_x,neck_y,neck_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z,left_big_toe_x,left_big_toe_y,left_big_toe_z,right_big_toe_x,right_big_toe_y,right_big_toe_z,left_small_toe_x,left_small_toe_y,left_small_toe_z,right_small_toe_x,right_small_toe_y,right_small_toe_z,left_heel_x,left_heel_y,left_heel_z,right_heel_x,right_heel_y,right_heel_z,nose_x,nose_y,nose_z,left_eye_x,left_eye_y,left_eye_z,right_eye_x,right_eye_y,right_eye_z,left_ear_x,left_ear_y,left_ear_z,right_ear_x,right_ear_y,right_ear_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_pinky_knuckle_x,left_pinky_knuckle_y,left_pinky_knuckle_z,right_pinky_knuckle_x,right_pinky_knuckle_y,right_pinky_knuckle_z,left_middle_tip_x,left_middle_tip_y,left_middle_tip_z,right_middle_tip_x,right_middle_tip_y,right_middle_tip_z,left_index_knuckle_x,left_index_knuckle_y,left_index_knuckle_z,right_index_knuckle_x,right_index_knuckle_y,right_index_knuckle_z,left_thumb_tip_x,left_thumb_tip_y,left_thumb_tip_z, right_thumb_tip_x, right_thumb_tip_y, right_thumb_tip_z
-184.3,-47.6,3994.4,-83.8,-54.7,4004.1,-285.1,-57.1,3990.7,-169.6,-314.6,3970.3,-107.5,364.5,3932.0,-247.1,352.1,3935.6,-169.4,-561.9,3931.2,-133.2,747.5,4042.3,-229.3,739.0,4040.5,-179.1,869.4,3876.2,-217.0,857.0,3873.7,-115.2,867.6,3889.3,-276.1,862.3,3895.3,-132.5,804.2,4103.4,-217.0,794.5,4100.7,-149.4,-696.8,3810.9,-126.8,-729.5,3854.9,-183.6,-722.0,3848.9,-103.8,-700.9,3919.8,-228.9,-688.8,3919.1,-4.4,-517.0,3967.4,-336.3,-507.0,3940.6,34.9,-262.9,4027.1,-397.2,-262.5,3956.0,55.0,-45.4,3944.6,-396.7,-49.8,3876.9,55.2,26.9,3944.3,-396.7,31.7,3872.7,15.8,67.8,3906.3,-355.1,95.7,3857.5,53.8,21.6,3911.0,-383.9,33.5,3844.6,33.2,40.4,3900.5,-368.1,61.5,3839.9
-185.1,-63.7,4037.0,-82.1,-75.4,4045.6,-287.4,-76.1,4033.6,-171.5,-322.7,4013.9,-107.8,368.5,3973.3,-249.7,358.5,3977.7,-171.0,-568.8,3977.2,-133.9,754.7,4079.2,-231.6,746.8,4079.9,-177.2,872.1,3914.0,-219.2,862.9,3912.9,-114.9,871.8,3926.6,-278.3,868.2,3934.8,-133.5,812.8,4138.4,-219.5,804.5,4138.1,-151.4,-704.9,3859.9,-127.3,-737.1,3902.3,-186.6,-730.8,3897.1,-104.3,-706.5,3966.6,-231.3,-696.9,3966.5,-6.5,-522.9,4012.6,-336.6,-515.1,3987.7,35.2,-257.6,4068.6,-397.0,-262.5,4002.2,56.0,-38.3,3982.7,-401.3,-43.5,3921.8,57.1,38.8,3979.8,-403.1,36.4,3919.1,15.8,83.8,3942.8,-362.4,97.2,3903.1,52.6,31.9,3946.4,-388.7,36.3,3890.8,28.1,51.8,3936.2,-371.6,63.1,3886.5
-184.5,-75.6,4052.5,-80.1,-90.5,4060.2,-287.4,-91.2,4049.4,-172.3,-329.1,4030.6,-107.4,369.9,3988.2,-250.6,362.1,3992.5,-171.2,-572.4,3996.3,-133.4,756.8,4088.0,-232.3,749.4,4090.7,-172.8,867.8,3924.8,-219.9,861.9,3924.4,-113.1,868.8,3937.1,-278.2,867.2,3946.6,-133.7,816.3,4144.8,-220.8,809.2,4146.7,-152.3,-707.6,3882.6,-126.7,-738.9,3923.2,-188.7,-734.3,3918.9,-103.5,-706.1,3986.5,-231.8,-700.1,3987.0,-9.1,-525.2,4030.7,-333.6,-519.9,4007.9,35.2,-250.4,4082.8,-393.7,-260.3,4021.4,56.6,-29.2,3994.3,-403.2,-37.4,3940.3,58.4,51.7,3988.8,-408.1,40.3,3938.8,15.1,99.6,3953.4,-369.6,97.7,3921.8,49.6,43.7,3955.7,-391.3,38.4,3910.5,21.1,64.5,3945.9,-372.8,63.9,3906.4
-183.2,-83.9,4060.3,-77.6,-99.1,4066.9,-286.7,-99.4,4057.5,-172.8,-333.8,4039.2,-106.5,370.7,3994.9,-251.1,365.9,4000.0,-171.0,-574.3,4006.9,-132.6,757.7,4089.8,-232.5,751.0,4095.0,-169.5,863.6,3928.9,-220.3,860.0,3929.6,-111.3,865.3,3940.6,-277.5,865.4,3952.2,-133.5,818.2,4144.4,-221.5,812.6,4148.6,-152.8,-708.9,3896.8,-125.7,-739.4,3935.6,-190.1,-736.2,3932.1,-102.6,-705.2,3997.9,-231.7,-701.9,3999.0,-11.9,-526.4,4040.3,-330.6,-523.6,4019.9,35.2,-244.4,4088.7,-390.6,-258.0,4032.5,57.2,-20.7,3998.7,-404.3,-32.7,3950.9,59.2,62.9,3990.8,-411.5,44.0,3950.2,13.6,111.7,3957.3,-373.7,98.4,3932.5,46.1,54.5,3957.8,-392.7,40.6,3922.0,14.5,75.2,3948.8,-372.6,64.9,3918.2
-182.1,-89.3,4063.1,-75.8,-103.2,4069.1,-285.8,-104.5,4060.6,-172.9,-336.0,4042.3,-105.8,370.8,3995.3,-251.2,367.3,4001.6,-170.4,-574.9,4010.8,-131.7,757.6,4087.1,-232.4,751.4,4094.0,-168.2,860.6,3927.5,-220.2,857.5,3928.8,-109.9,861.6,3938.6,-276.2,863.5,3952.2,-133.0,818.8,4140.4,-221.6,813.8,4146.4,-153.0,-709.5,3903.3,-124.4,-739.1,3940.8,-190.7,-737.0,3938.0,-101.5,-704.2,4002.3,-231.2,-702.5,4003.9,-13.4,-526.7,4043.6,-328.4,-526.0,4024.8,34.8,-242.0,4089.7,-388.0,-254.6,4036.5,57.5,-18.7,3997.1,-404.6,-26.1,3954.8,60.0,63.7,3987.7,-412.8,50.8,3955.2,12.5,112.6,3955.0,-373.2,101.8,3937.0,44.9,55.5,3954.5,-393.1,46.1,3926.7,13.1,76.7,3945.7,-370.5,68.5,3923.0
-181.5,-91.5,4064.7,-75.0,-104.9,4070.2,-285.5,-106.1,4062.3,-173.0,-337.1,4044.1,-104.9,371.7,3995.3,-251.2,370.4,4002.1,-169.9,-575.2,4013.2,-131.0,757.7,4084.7,-232.4,751.7,4093.5,-166.6,858.7,3926.4,-220.2,855.7,3928.6,-108.3,859.4,3937.2,-275.2,861.7,3952.6,-132.6,819.7,4136.8,-221.7,814.5,4144.6,-153.1,-709.7,3908.1,-123.5,-738.6,3944.4,-191.4,-737.4,3942.2,-100.6,-703.1,4005.1,-231.0,-702.9,4007.1,-14.5,-526.8,4045.7,-327.4,-527.1,4027.8,34.4,-239.7,4089.4,-386.8,-252.5,4038.6,57.7,-17.1,3993.5,-404.8,-25.5,3956.6,60.5,65.5,3982.7,-414.8,50.1,3957.5,11.2,113.9,3951.2,-375.7,100.9,3938.8,43.7,56.6,3949.5,-394.1,45.6,3929.1,11.8,77.7,3940.9,-370.9,67.9,3925.5
-181.0,-93.3,4065.5,-74.3,-106.2,4070.3,-285.1,-107.7,4063.3,-173.2,-338.0,4045.1,-104.3,372.8,3996.4,-251.3,372.4,4002.9,-169.6,-575.4,4014.9,-130.7,757.8,4083.2,-232.4,751.8,4092.7,-165.5,857.2,3926.0,-220.1,854.5,3928.7,-107.6,857.9,3936.5,-274.3,860.3,3952.6,-132.5,819.9,4133.8,-222.2,814.5,4142.5,-153.3,-709.3,3911.9,-122.8,-738.0,3947.0,-192.1,-737.7,3945.5,-99.7,-702.1,4007.0,-230.8,-703.3,4009.5,-15.8,-526.7,4046.8,-326.2,-529.0,4030.3,34.2,-237.9,4088.3,-385.8,-252.5,4040.3,58.0,-15.6,3990.3,-405.0,-26.5,3958.1,60.9,67.4,3977.8,-416.1,48.7,3959.7,10.0,115.7,3947.6,-378.1,100.8,3940.7,42.3,58.1,3944.7,-394.9,44.6,3931.5,9.9,79.2,3936.6,-371.2,67.3,3928.0
-180.4,-93.4,4062.0,-73.4,-106.8,4066.2,-284.4,-108.6,4060.1,-173.2,-339.2,4042.8,-103.8,372.6,3993.0,-251.1,371.5,4000.1,-169.2,-576.2,4014.9,-130.1,757.3,4075.7,-232.0,751.3,4086.5,-163.9,854.9,3920.1,-219.8,852.7,3923.6,-106.4,855.6,3930.2,-273.3,858.8,3947.8,-132.2,819.9,4124.5,-222.1,814.5,4134.6,-153.5,-709.5,3914.9,-122.5,-737.9,3948.6,-193.1,-737.8,3947.8,-99.1,-701.9,4007.6,-230.3,-703.3,4010.7,-16.2,-526.6,4045.7,-325.5,-530.2,4030.7,34.0,-237.3,4084.3,-385.0,-252.1,4039.2,58.3,-15.2,3984.7,-404.8,-25.6,3956.5,61.5,67.3,3971.1,-416.7,50.1,3959.1,9.9,115.7,3941.7,-378.0,101.0,3939.8,41.8,58.5,3938.2,-394.8,45.6,3931.0,9.2,79.4,3930.4,-370.0,67.9,3927.8
