pelvis_x,pelvis_y,pelvis_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,torso_x,torso_y,torso_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,neck_x,neck_y,neck_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z,left_big_toe_x,left_big_toe_y,left_big_toe_z,right_big_toe_x,right_big_toe_y,right_big_toe_z,left_small_toe_x,left_small_toe_y,left_small_toe_z,right_small_toe_x,right_small_toe_y,right_small_toe_z,left_heel_x,left_heel_y,left_heel_z,right_heel_x,right_heel_y,right_heel_z,nose_x,nose_y,nose_z,left_eye_x,left_eye_y,left_eye_z,right_eye_x,right_eye_y,right_eye_z,left_ear_x,left_ear_y,left_ear_z,right_ear_x,right_ear_y,right_ear_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_pinky_knuckle_x,left_pinky_knuckle_y,left_pinky_knuckle_z,right_pinky_knuckle_x,right_pinky_knuckle_y,right_pinky_knuckle_z,left_middle_tip_x,left_middle_tip_y,left_middle_tip_z,right_middle_tip_x,right_middle_tip_y,right_middle_tip_z,left_index_knuckle_x,left_index_knuckle_y,left_index_knuckle_z,right_index_knuckle_x,right_index_knuckle_y,right_index_knuckle_z,left_thumb_tip_x,left_thumb_tip_y,left_thumb_tip_z, right_thumb_tip_x, right_thumb_tip_y, right_thumb_tip_z
1816.5,21.4,6283.1,1855.2,-3.0,6207.3,1775.4,6.2,6354.9,1813.0,-244.7,6274.1,1883.1,458.6,6229.7,1826.9,445.4,6368.7,1800.2,-492.7,6266.0,1924.4,832.1,6258.9,1864.1,798.4,6374.0,1744.3,924.5,6215.5,1704.4,899.8,6327.3,1780.4,937.7,6172.9,1702.8,892.8,6367.5,1957.9,906.8,6274.8,1896.0,865.7,6378.4,1692.5,-563.4,6228.9,1723.7,-609.1,6212.4,1709.4,-607.6,6266.2,1806.6,-606.5,6213.9,1783.0,-602.0,6308.3,1875.3,-444.1,6160.9,1797.3,-436.8,6402.7,1956.2,-137.9,6133.1,1798.5,-148.2,6472.3,1883.1,118.5,6104.2,1776.1,86.0,6475.5,1878.1,206.8,6093.6,1777.0,160.2,6482.9,1851.9,245.4,6117.1,1766.1,202.5,6452.8,1839.9,200.6,6104.3,1746.7,159.2,6465.7,1825.4,211.8,6121.7,1751.3,174.6,6451.4
1822.0,20.8,6296.0,1859.1,-4.5,6219.9,1781.5,5.0,6368.0,1816.9,-245.6,6286.8,1887.2,458.4,6242.9,1831.4,445.6,6381.0,1804.0,-493.7,6278.8,1929.1,833.1,6272.4,1869.9,799.8,6386.7,1748.5,924.7,6228.8,1708.7,900.4,6339.2,1784.1,938.0,6186.1,1708.0,893.5,6379.7,1962.5,906.1,6288.4,1902.3,867.1,6391.5,1696.3,-564.5,6241.4,1728.1,-610.0,6224.8,1713.3,-608.5,6279.0,1810.6,-607.2,6226.4,1787.3,-602.5,6321.2,1879.1,-445.0,6172.8,1801.9,-437.6,6415.9,1960.0,-139.5,6145.1,1801.8,-148.7,6485.0,1887.0,116.1,6115.5,1775.9,86.0,6485.9,1883.6,202.6,6104.9,1775.7,160.2,6493.6,1857.2,243.5,6128.5,1765.6,202.8,6462.8,1844.4,196.8,6115.1,1747.1,159.3,6475.2,1829.9,209.2,6132.3,1752.8,174.8,6461.1
1826.7,19.8,6303.6,1861.5,-7.7,6227.2,1787.2,2.9,6375.9,1819.5,-247.0,6294.4,1889.4,457.3,6250.1,1834.7,444.7,6388.1,1806.5,-494.5,6286.6,1932.1,833.0,6279.7,1874.6,800.5,6393.7,1751.5,922.8,6236.4,1712.2,899.3,6345.6,1786.2,936.0,6193.4,1712.8,892.9,6386.3,1965.2,904.0,6295.7,1906.9,867.6,6398.7,1698.9,-565.3,6249.1,1731.4,-610.6,6232.3,1716.2,-609.0,6286.9,1813.3,-607.5,6233.9,1790.5,-602.6,6329.0,1881.3,-445.7,6179.6,1805.4,-438.1,6423.9,1962.0,-141.7,6151.9,1803.5,-149.0,6492.8,1889.2,113.8,6121.5,1771.8,86.1,6491.1,1887.3,198.4,6111.1,1770.0,160.2,6498.8,1860.5,241.0,6134.6,1761.2,203.0,6467.2,1847.3,192.5,6120.7,1744.0,159.4,6479.4,1833.1,206.0,6137.8,1751.5,175.0,6465.3
1832.0,19.2,6314.0,1864.5,-10.0,6237.2,1793.5,0.8,6386.7,1822.9,-248.4,6304.5,1892.6,456.4,6260.5,1839.0,443.8,6398.5,1809.6,-495.4,6296.5,1936.4,832.8,6290.5,1880.2,801.5,6404.1,1755.8,921.5,6247.4,1716.5,898.8,6355.8,1789.5,934.5,6204.2,1717.9,892.7,6396.7,1969.2,901.6,6306.7,1912.6,868.2,6409.2,1702.2,-566.2,6259.0,1735.3,-611.0,6241.9,1719.7,-609.6,6296.8,1816.4,-607.6,6243.6,1794.4,-602.6,6338.9,1884.0,-446.5,6188.6,1810.0,-438.8,6434.2,1964.3,-143.3,6161.0,1806.5,-150.0,6503.7,1892.1,111.0,6130.2,1772.4,85.7,6500.2,1891.6,193.9,6120.0,1770.2,159.6,6508.0,1864.7,237.8,6143.7,1761.5,203.0,6476.1,1851.0,188.2,6129.3,1745.2,159.0,6487.6,1836.9,202.4,6146.2,1753.2,174.9,6473.8
1835.7,17.3,6321.2,1866.6,-12.9,6244.0,1797.8,-2.2,6394.2,1825.2,-250.0,6311.5,1895.0,455.1,6268.2,1842.7,442.3,6405.7,1811.8,-496.0,6303.4,1939.7,832.6,6298.6,1885.4,802.0,6411.7,1758.8,920.9,6255.6,1720.6,898.4,6363.2,1791.8,934.1,6212.3,1723.2,892.3,6404.4,1972.5,900.4,6314.8,1918.3,868.1,6417.1,1704.4,-566.8,6265.9,1737.9,-610.9,6248.7,1722.1,-609.5,6303.8,1818.6,-607.5,6250.1,1797.2,-602.4,6345.8,1885.9,-447.1,6194.7,1813.2,-439.3,6441.5,1965.2,-144.4,6167.2,1808.4,-150.7,6510.8,1893.8,109.0,6135.8,1772.0,85.5,6505.9,1894.4,191.3,6125.6,1768.9,159.3,6513.9,1867.4,236.4,6149.3,1760.7,203.1,6481.5,1853.2,185.6,6134.5,1744.7,158.9,6492.7,1838.9,200.5,6151.4,1753.6,175.0,6478.9
1838.8,16.2,6327.9,1868.6,-15.8,6250.6,1801.0,-4.2,6401.1,1827.4,-251.5,6318.4,1896.9,453.7,6274.7,1845.3,441.1,6411.8,1813.9,-496.7,6310.6,1942.7,832.0,6305.0,1888.5,802.4,6417.8,1761.8,920.6,6261.7,1723.3,898.1,6368.5,1793.7,933.5,6218.1,1725.9,892.2,6410.0,1975.6,898.8,6321.2,1921.6,868.4,6423.5,1706.6,-567.5,6273.1,1740.5,-611.1,6255.7,1724.4,-609.7,6311.1,1820.7,-607.4,6257.1,1799.7,-602.2,6353.1,1887.9,-447.8,6201.0,1815.7,-439.7,6448.8,1965.9,-145.3,6173.5,1810.0,-151.2,6517.8,1895.7,106.4,6141.2,1770.5,85.1,6511.1,1897.6,188.1,6130.8,1766.6,158.9,6519.0,1869.9,234.2,6154.6,1758.6,203.3,6486.0,1855.4,181.9,6139.3,1743.1,158.6,6497.0,1840.8,197.4,6156.3,1752.8,175.0,6483.3
1841.4,15.1,6335.9,1870.8,-17.0,6258.3,1803.9,-5.2,6409.3,1829.7,-252.4,6326.2,1899.2,453.5,6282.4,1848.3,441.1,6419.5,1816.4,-497.4,6318.5,1946.0,832.6,6312.7,1891.9,803.0,6425.5,1764.9,920.1,6269.4,1726.4,898.2,6375.7,1796.0,933.0,6225.7,1729.4,892.3,6417.4,1978.7,899.4,6328.8,1924.9,868.8,6431.2,1709.1,-568.1,6281.3,1743.1,-610.9,6263.7,1727.1,-609.6,6319.3,1823.0,-607.4,6264.8,1802.7,-602.2,6361.1,1890.0,-448.3,6208.1,1818.8,-440.3,6457.1,1966.3,-145.6,6180.8,1811.7,-152.0,6525.9,1897.6,105.5,6147.8,1769.1,84.7,6517.9,1900.0,186.7,6137.7,1764.8,158.6,6525.9,1872.5,232.9,6161.5,1757.0,203.5,6492.4,1857.5,180.8,6145.7,1741.5,158.5,6503.3,1842.9,196.3,6162.6,1751.9,175.1,6489.6
1844.6,12.0,6348.2,1874.4,-19.0,6270.5,1806.9,-7.6,6421.9,1833.1,-254.1,6338.8,1903.0,453.0,6294.9,1851.7,441.1,6431.1,1820.1,-498.5,6331.7,1950.1,833.6,6325.2,1896.0,804.3,6437.5,1768.4,921.5,6281.0,1729.6,899.7,6386.7,1799.3,934.4,6237.1,1732.6,893.7,6428.7,1982.6,899.9,6341.1,1929.4,870.0,6443.3,1712.8,-569.2,6294.7,1746.9,-611.4,6276.9,1730.8,-610.2,6332.8,1826.7,-608.1,6277.9,1806.8,-602.7,6374.5,1893.8,-449.4,6220.6,1822.4,-441.2,6470.6,1968.4,-146.6,6192.9,1814.2,-153.7,6538.2,1901.1,104.0,6159.2,1770.3,84.4,6529.1,1904.0,185.4,6149.3,1765.6,158.5,6537.3,1876.2,232.2,6172.8,1757.9,203.8,6503.3,1860.8,179.5,6156.8,1742.3,158.5,6514.1,1846.1,195.1,6173.7,1753.0,175.3,6500.4
1847.1,10.1,6357.0,1876.6,-20.1,6278.9,1809.6,-10.0,6431.2,1835.6,-255.5,6347.6,1905.5,453.5,6303.6,1854.3,441.2,6439.9,1822.7,-499.4,6340.6,1952.8,834.1,6334.0,1898.8,805.1,6445.9,1771.4,922.0,6289.3,1732.4,900.2,6394.4,1801.9,934.6,6245.3,1735.4,894.3,6436.6,1985.2,900.2,6349.8,1932.2,870.6,6451.7,1715.4,-569.9,6303.9,1749.5,-611.6,6285.8,1733.4,-610.6,6342.0,1829.2,-608.4,6286.5,1809.6,-603.3,6383.5,1896.1,-450.0,6228.6,1825.1,-442.2,6480.1,1969.2,-146.7,6200.5,1817.0,-157.0,6547.6,1903.1,103.9,6166.4,1775.2,82.0,6538.1,1905.7,185.2,6156.4,1771.3,155.1,6546.3,1878.0,231.9,6180.1,1762.9,201.3,6512.0,1862.6,179.4,6163.8,1747.1,155.3,6522.5,1847.9,194.9,6180.7,1757.1,172.5,6508.8
1849.0,8.6,6364.1,1878.1,-21.2,6285.5,1811.6,-11.9,6438.6,1837.5,-256.8,6354.4,1907.5,453.9,6310.8,1856.2,441.4,6447.3,1824.6,-500.1,6347.5,1955.4,835.0,6341.5,1901.1,805.8,6453.3,1774.3,923.1,6296.7,1734.7,901.1,6401.5,1804.3,935.8,6252.8,1737.6,895.0,6443.9,1987.8,901.0,6357.2,1934.5,871.1,6459.2,1717.3,-570.4,6310.7,1751.4,-611.8,6292.4,1735.3,-610.7,6348.9,1831.0,-608.8,6293.1,1811.5,-603.6,6390.5,1897.7,-450.8,6234.8,1827.4,-443.0,6487.5,1969.6,-147.4,6206.3,1819.4,-159.2,6555.2,1904.2,103.6,6171.9,1778.1,79.4,6545.5,1907.0,185.1,6162.1,1774.3,151.5,6553.7,1879.3,232.0,6186.0,1765.8,197.5,6519.1,1864.1,179.3,6169.4,1749.3,151.7,6529.4,1849.3,194.9,6186.5,1759.4,168.7,6515.6
