pelvis_x,pelvis_y,pelvis_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,torso_x,torso_y,torso_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,neck_x,neck_y,neck_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z,left_big_toe_x,left_big_toe_y,left_big_toe_z,right_big_toe_x,right_big_toe_y,right_big_toe_z,left_small_toe_x,left_small_toe_y,left_small_toe_z,right_small_toe_x,right_small_toe_y,right_small_toe_z,left_heel_x,left_heel_y,left_heel_z,right_heel_x,right_heel_y,right_heel_z,nose_x,nose_y,nose_z,left_eye_x,left_eye_y,left_eye_z,right_eye_x,right_eye_y,right_eye_z,left_ear_x,left_ear_y,left_ear_z,right_ear_x,right_ear_y,right_ear_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_pinky_knuckle_x,left_pinky_knuckle_y,left_pinky_knuckle_z,right_pinky_knuckle_x,right_pinky_knuckle_y,right_pinky_knuckle_z,left_middle_tip_x,left_middle_tip_y,left_middle_tip_z,right_middle_tip_x,right_middle_tip_y,right_middle_tip_z,left_index_knuckle_x,left_index_knuckle_y,left_index_knuckle_z,right_index_knuckle_x,right_index_knuckle_y,right_index_knuckle_z,left_thumb_tip_x,left_thumb_tip_y,left_thumb_tip_z, right_thumb_tip_x, right_thumb_tip_y, right_thumb_tip_z
-138.2,77.7,3511.3,-38.8,73.1,3515.1,-241.1,66.9,3509.1,-130.8,-188.9,3505.5,-51.3,473.6,3496.8,-188.4,458.1,3494.7,-125.7,-448.7,3515.4,-32.8,838.8,3581.4,-202.5,827.3,3583.3,-35.2,920.9,3396.4,-183.0,920.5,3405.7,22.4,918.8,3405.3,-243.2,923.1,3432.3,-38.8,901.1,3623.4,-202.9,885.2,3625.8,-111.9,-601.8,3433.0,-91.5,-615.6,3475.1,-147.3,-613.4,3471.0,-67.7,-577.3,3532.7,-198.2,-561.7,3515.9,37.7,-411.9,3528.8,-293.1,-394.3,3493.2,80.7,-162.9,3555.7,-353.6,-133.8,3500.1,97.1,58.2,3437.6,-345.1,94.5,3408.0,111.3,125.7,3418.4,-340.0,167.8,3388.0,72.4,165.9,3390.3,-287.4,211.9,3367.7,92.3,114.8,3392.2,-315.2,157.9,3359.0,74.2,130.8,3385.0,-293.2,175.5,3351.6
-139.0,64.2,3542.5,-38.4,52.1,3545.5,-242.9,49.9,3540.2,-132.5,-196.6,3537.1,-50.9,477.7,3526.9,-192.6,466.6,3525.1,-127.3,-453.8,3547.2,-33.4,850.2,3607.8,-203.8,844.3,3610.1,-35.6,927.7,3425.0,-189.1,927.5,3433.6,21.7,926.0,3433.8,-246.4,930.1,3459.8,-39.6,914.0,3648.4,-203.1,906.6,3650.5,-113.3,-604.4,3465.4,-91.6,-620.8,3506.5,-151.3,-618.9,3502.9,-68.4,-582.0,3563.9,-200.4,-567.5,3548.7,34.0,-415.8,3561.0,-294.6,-400.3,3528.2,80.7,-159.5,3584.8,-356.7,-135.0,3534.1,97.5,60.9,3467.5,-348.0,95.3,3441.7,111.9,130.5,3448.7,-343.4,169.8,3423.2,73.6,170.5,3421.2,-290.6,214.3,3403.0,92.3,120.0,3422.8,-317.6,159.6,3394.5,72.5,136.3,3416.1,-293.2,177.5,3387.3
-139.0,52.7,3558.7,-37.7,38.0,3561.5,-243.4,37.2,3556.2,-133.7,-203.2,3553.6,-49.9,480.0,3542.4,-196.7,474.7,3540.6,-128.5,-456.7,3563.4,-34.1,857.7,3619.9,-204.4,855.6,3622.7,-36.0,930.1,3439.9,-194.0,930.1,3447.7,20.5,929.0,3448.5,-248.9,933.1,3473.3,-40.8,922.7,3659.1,-202.8,919.8,3660.9,-114.2,-604.5,3482.4,-91.0,-623.4,3522.4,-155.0,-621.8,3519.1,-68.7,-583.9,3579.5,-201.9,-571.1,3565.5,29.7,-417.8,3578.1,-294.8,-404.6,3547.0,79.8,-154.8,3599.8,-357.6,-135.4,3551.8,97.9,67.7,3485.6,-349.0,95.7,3459.5,112.5,139.0,3466.6,-345.4,171.2,3442.4,76.1,180.2,3439.8,-292.4,215.9,3422.5,92.8,131.0,3441.2,-318.1,160.6,3414.0,72.2,148.3,3434.8,-291.1,178.6,3407.1
-138.6,45.9,3561.2,-36.9,29.2,3563.5,-243.1,29.4,3558.9,-134.5,-208.0,3556.6,-48.5,480.5,3544.0,-199.3,480.1,3542.7,-129.1,-458.6,3566.5,-34.6,861.7,3618.0,-204.0,861.3,3621.5,-36.1,929.2,3441.3,-197.3,929.3,3448.7,19.7,928.6,3449.7,-250.3,932.6,3473.7,-41.7,927.2,3655.9,-201.4,925.6,3657.5,-114.7,-602.7,3486.4,-89.9,-623.8,3525.3,-157.6,-622.3,3522.5,-68.7,-583.8,3582.0,-202.6,-572.8,3569.3,26.1,-418.3,3581.3,-293.7,-407.5,3553.1,79.1,-150.9,3600.1,-357.3,-135.3,3556.9,97.1,71.1,3488.3,-348.8,95.7,3465.1,112.1,144.1,3469.6,-346.0,171.8,3449.4,77.0,186.5,3443.6,-293.3,216.7,3429.7,91.5,136.9,3444.7,-317.9,161.0,3421.5,68.9,155.2,3438.6,-289.4,179.2,3414.7
-138.1,43.6,3560.3,-36.2,25.9,3562.0,-242.6,26.1,3558.0,-135.3,-210.6,3556.0,-47.6,480.5,3542.7,-201.5,482.1,3541.5,-129.8,-459.9,3565.9,-35.0,863.3,3612.9,-203.4,864.2,3617.0,-36.3,927.7,3439.3,-200.2,928.1,3446.1,18.6,927.4,3447.5,-251.8,931.3,3470.5,-42.3,928.8,3649.4,-199.9,928.5,3650.8,-115.0,-601.1,3486.9,-88.9,-623.4,3524.6,-159.6,-622.3,3522.3,-68.7,-583.0,3580.9,-203.0,-573.6,3569.5,23.6,-418.3,3580.8,-293.0,-409.0,3555.4,77.8,-147.9,3596.9,-356.8,-135.0,3558.1,96.1,72.3,3486.7,-348.4,95.4,3466.7,111.6,145.2,3468.4,-346.3,172.2,3452.3,78.2,186.6,3443.3,-293.8,217.1,3432.9,91.0,137.3,3444.0,-317.3,161.2,3424.8,67.9,155.2,3438.3,-287.6,179.4,3418.3
-137.8,41.7,3561.8,-35.6,24.7,3563.3,-242.4,24.4,3559.4,-136.2,-212.2,3558.0,-46.9,480.6,3543.4,-202.9,483.7,3541.9,-130.6,-460.4,3567.8,-35.6,864.2,3610.2,-203.3,864.6,3614.9,-36.5,926.6,3439.1,-202.1,926.8,3445.7,18.0,926.6,3447.2,-253.0,930.3,3469.5,-43.2,929.6,3645.5,-199.2,928.6,3646.9,-115.5,-600.4,3489.7,-88.0,-623.5,3526.4,-161.1,-622.6,3524.4,-68.8,-582.3,3582.3,-203.8,-574.7,3571.9,21.3,-418.7,3583.2,-293.2,-410.7,3559.5,76.6,-146.4,3597.3,-356.8,-134.8,3561.0,96.1,74.4,3489.4,-348.4,94.8,3470.0,111.6,146.7,3471.4,-346.8,172.3,3456.9,79.7,187.8,3446.8,-294.9,217.4,3437.7,91.3,139.3,3447.4,-317.6,161.4,3429.8,68.1,156.9,3441.9,-287.6,179.6,3423.4
