pelvis_x,pelvis_y,pelvis_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,torso_x,torso_y,torso_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,neck_x,neck_y,neck_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z,left_big_toe_x,left_big_toe_y,left_big_toe_z,right_big_toe_x,right_big_toe_y,right_big_toe_z,left_small_toe_x,left_small_toe_y,left_small_toe_z,right_small_toe_x,right_small_toe_y,right_small_toe_z,left_heel_x,left_heel_y,left_heel_z,right_heel_x,right_heel_y,right_heel_z,nose_x,nose_y,nose_z,left_eye_x,left_eye_y,left_eye_z,right_eye_x,right_eye_y,right_eye_z,left_ear_x,left_ear_y,left_ear_z,right_ear_x,right_ear_y,right_ear_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_pinky_knuckle_x,left_pinky_knuckle_y,left_pinky_knuckle_z,right_pinky_knuckle_x,right_pinky_knuckle_y,right_pinky_knuckle_z,left_middle_tip_x,left_middle_tip_y,left_middle_tip_z,right_middle_tip_x,right_middle_tip_y,right_middle_tip_z,left_index_knuckle_x,left_index_knuckle_y,left_index_knuckle_z,right_index_knuckle_x,right_index_knuckle_y,right_index_knuckle_z,left_thumb_tip_x,left_thumb_tip_y,left_thumb_tip_z, right_thumb_tip_x, right_thumb_tip_y, right_thumb_tip_z
1729.9,70.6,6268.0,1766.8,52.3,6193.3,1691.9,67.1,6338.0,1714.6,-198.2,6245.1,1809.6,495.0,6240.0,1731.0,482.0,6369.5,1703.8,-450.4,6231.1,1873.7,855.4,6279.7,1787.2,838.2,6395.1,1689.8,950.2,6238.5,1615.6,927.0,6358.7,1727.2,963.8,6201.3,1615.6,918.1,6393.8,1909.4,919.4,6305.7,1821.7,904.4,6403.5,1591.9,-511.8,6175.8,1621.9,-561.1,6161.2,1591.8,-549.3,6213.9,1702.3,-567.0,6178.6,1659.8,-549.5,6266.6,1789.1,-423.2,6134.1,1688.3,-387.6,6366.1,1824.9,-127.7,6099.4,1694.7,-110.1,6444.2,1731.7,117.3,6077.3,1653.1,125.1,6439.3,1725.0,194.1,6063.1,1645.7,191.1,6454.8,1693.6,234.0,6097.3,1642.4,226.3,6418.9,1681.0,188.6,6074.7,1624.7,188.1,6430.6,1667.1,203.2,6090.3,1632.3,200.5,6413.0
1731.4,70.5,6270.9,1767.5,51.4,6195.8,1693.0,66.3,6341.0,1715.8,-198.3,6248.3,1809.7,493.1,6241.4,1731.8,481.0,6371.4,1704.7,-450.6,6234.6,1872.9,854.7,6280.3,1787.3,836.2,6396.2,1689.9,947.2,6238.9,1616.1,924.6,6358.8,1726.8,960.7,6201.9,1616.0,915.6,6394.5,1908.1,918.8,6305.9,1821.5,901.6,6405.2,1592.9,-511.1,6179.8,1622.6,-560.5,6164.9,1593.0,-549.0,6217.8,1702.5,-567.0,6181.8,1661.9,-549.6,6269.8,1789.8,-423.3,6137.0,1689.6,-388.0,6369.7,1825.5,-127.6,6102.4,1696.0,-111.0,6446.5,1732.1,115.2,6079.9,1653.5,123.1,6440.3,1725.6,190.8,6065.7,1646.0,189.6,6455.4,1694.4,230.6,6100.0,1642.8,225.2,6419.1,1681.7,184.4,6077.0,1625.2,186.7,6430.4,1667.8,199.3,6093.0,1632.8,199.2,6412.9
1735.7,70.0,6283.5,1771.2,49.4,6208.2,1696.7,64.9,6353.7,1719.8,-198.8,6261.6,1812.7,489.8,6252.4,1735.1,480.0,6382.9,1708.5,-451.5,6248.2,1874.7,855.0,6290.0,1790.0,835.6,6406.7,1692.5,944.8,6248.2,1618.8,923.4,6367.8,1729.0,957.9,6211.1,1618.8,914.3,6404.1,1909.3,919.2,6315.1,1823.8,900.3,6416.1,1596.4,-510.5,6193.8,1625.9,-560.0,6178.5,1596.7,-548.9,6231.6,1705.1,-567.8,6195.1,1667.2,-550.6,6283.2,1793.4,-424.0,6149.9,1693.6,-389.2,6383.5,1828.9,-127.7,6115.4,1700.3,-112.8,6458.9,1735.4,112.6,6091.7,1656.3,120.4,6451.5,1728.9,187.0,6077.1,1649.0,188.0,6466.6,1697.7,227.4,6111.4,1645.9,224.4,6429.9,1684.8,179.7,6088.1,1628.2,185.3,6440.8,1671.0,195.2,6104.6,1635.9,198.1,6423.4
1740.1,69.3,6297.4,1775.3,48.0,6221.9,1700.6,63.9,6367.6,1724.2,-199.3,6276.0,1816.1,486.9,6264.9,1738.8,479.5,6395.6,1712.6,-452.4,6263.1,1876.9,855.5,6301.3,1793.0,835.3,6418.5,1695.4,943.4,6258.7,1622.0,922.6,6378.2,1731.2,956.6,6221.6,1622.1,913.3,6415.0,1910.9,919.8,6325.7,1826.6,899.4,6428.3,1600.2,-509.2,6209.0,1629.6,-559.1,6193.4,1600.7,-548.5,6246.6,1708.2,-568.4,6209.6,1672.9,-551.5,6297.8,1797.5,-424.8,6164.2,1697.8,-390.4,6398.6,1832.7,-127.7,6129.7,1704.6,-113.7,6472.0,1738.9,110.9,6104.6,1659.3,119.5,6463.4,1732.5,184.4,6089.8,1652.1,187.9,6479.0,1701.4,225.2,6124.1,1649.0,224.7,6442.0,1688.3,176.6,6100.6,1631.3,185.3,6452.6,1674.6,192.3,6117.5,1639.1,198.2,6435.4
1744.1,69.2,6308.2,1778.4,46.9,6232.5,1704.1,63.1,6378.7,1727.7,-199.7,6287.1,1818.5,485.9,6274.6,1742.0,478.6,6405.9,1715.8,-453.2,6274.4,1878.1,855.3,6310.5,1795.3,834.1,6428.2,1697.9,941.9,6267.8,1625.0,921.1,6387.1,1733.2,954.8,6230.9,1625.1,911.8,6424.3,1911.7,919.4,6334.6,1828.5,897.7,6438.4,1603.0,-507.9,6220.7,1632.2,-557.9,6204.7,1604.0,-547.9,6258.1,1710.0,-568.7,6220.5,1677.8,-552.2,6308.8,1800.4,-425.4,6174.9,1701.8,-391.4,6410.1,1835.4,-127.5,6140.5,1708.0,-114.2,6482.7,1741.6,109.3,6114.7,1661.0,118.6,6472.8,1735.3,182.0,6099.8,1654.1,187.9,6488.3,1704.4,222.7,6134.0,1651.2,225.0,6451.0,1691.2,173.9,6110.4,1633.3,185.4,6461.3,1677.4,189.8,6127.8,1641.3,198.5,6444.2
1747.8,68.7,6319.2,1781.6,45.4,6243.4,1707.4,62.0,6389.7,1731.3,-200.1,6298.7,1821.0,483.9,6284.2,1745.0,477.5,6416.0,1719.2,-453.9,6286.2,1879.5,855.5,6319.1,1797.6,833.4,6437.4,1700.0,941.3,6275.8,1627.9,920.3,6395.3,1734.3,954.1,6238.9,1627.9,911.0,6432.9,1912.9,919.7,6342.7,1830.7,896.8,6448.1,1606.1,-506.7,6232.9,1635.1,-556.8,6216.6,1607.3,-547.2,6270.2,1712.4,-569.0,6232.1,1682.3,-552.8,6320.4,1803.6,-426.0,6186.3,1705.6,-392.4,6422.1,1838.4,-127.5,6151.9,1711.4,-114.9,6493.3,1744.4,108.0,6124.8,1663.0,118.2,6482.2,1738.2,180.3,6109.7,1656.2,187.9,6498.0,1707.4,221.4,6143.9,1653.6,225.4,6460.4,1694.0,172.2,6120.1,1635.6,185.6,6470.5,1680.2,188.3,6137.9,1643.6,198.8,6453.6
1749.9,68.5,6324.2,1783.1,44.4,6248.2,1709.1,61.3,6394.7,1733.2,-200.3,6304.0,1821.9,483.3,6288.3,1746.5,477.1,6420.3,1720.8,-454.2,6291.6,1879.4,854.9,6322.8,1798.4,832.4,6441.2,1700.9,940.6,6279.4,1629.4,919.2,6398.4,1734.5,953.6,6242.5,1629.4,909.7,6436.3,1912.4,918.8,6346.0,1831.2,895.5,6452.2,1607.4,-505.4,6238.5,1636.2,-555.5,6222.0,1609.0,-546.4,6275.6,1713.0,-568.7,6237.1,1685.0,-552.9,6325.5,1804.9,-426.2,6191.3,1707.7,-393.0,6427.6,1839.5,-127.3,6157.1,1713.1,-115.4,6497.9,1745.5,107.0,6129.3,1663.2,117.3,6485.7,1739.4,178.9,6114.1,1656.7,187.7,6501.5,1708.9,220.1,6148.3,1654.4,225.5,6463.9,1695.3,170.7,6124.4,1636.3,185.4,6473.6,1681.6,186.9,6142.5,1644.4,198.7,6456.8
1753.3,68.6,6333.8,1785.8,44.1,6257.5,1712.3,60.7,6404.5,1736.3,-200.6,6313.6,1823.8,483.6,6297.2,1749.3,476.9,6429.4,1723.6,-454.8,6301.2,1881.1,855.0,6331.5,1800.6,832.3,6450.1,1703.5,940.9,6288.3,1632.0,919.4,6406.7,1736.9,953.9,6251.4,1632.0,909.9,6445.0,1914.0,918.5,6354.5,1833.2,895.3,6461.3,1609.9,-505.3,6248.5,1638.5,-555.5,6231.7,1611.9,-546.4,6285.5,1715.1,-569.1,6246.5,1688.8,-553.5,6335.0,1807.3,-426.6,6200.4,1711.2,-393.8,6437.4,1841.9,-127.3,6166.3,1716.3,-116.1,6507.4,1747.9,105.9,6138.3,1665.4,116.2,6494.5,1742.0,177.7,6123.2,1658.7,187.0,6509.9,1711.6,218.8,6157.5,1656.5,225.1,6472.2,1697.9,169.3,6133.3,1638.4,184.7,6481.6,1684.2,185.6,6151.7,1646.6,198.3,6464.9
1754.6,68.1,6337.8,1787.0,43.4,6261.5,1713.4,60.2,6408.4,1737.7,-200.8,6318.0,1824.7,482.9,6300.3,1750.3,477.0,6432.7,1725.0,-455.0,6306.0,1881.6,854.9,6334.2,1801.2,832.3,6453.1,1704.3,940.5,6290.7,1633.0,919.2,6409.0,1737.6,953.5,6253.7,1633.0,909.7,6447.6,1914.3,918.3,6356.8,1833.7,895.2,6464.5,1611.2,-504.6,6253.6,1639.7,-554.9,6236.7,1613.4,-545.9,6290.5,1716.0,-568.9,6251.1,1690.7,-553.4,6339.6,1808.6,-426.7,6204.9,1712.7,-394.3,6442.2,1843.0,-127.2,6170.8,1717.7,-116.9,6510.7,1748.8,105.4,6141.9,1665.8,116.1,6497.2,1743.0,177.4,6126.6,1659.3,187.0,6512.9,1712.8,218.7,6160.9,1657.3,225.3,6475.2,1698.8,169.1,6136.6,1639.1,184.8,6484.4,1685.2,185.4,6155.2,1647.4,198.4,6467.8
1755.8,67.8,6340.7,1788.0,43.0,6264.4,1714.4,59.8,6411.2,1739.0,-200.9,6321.2,1825.2,483.1,6302.6,1751.1,477.2,6434.9,1726.1,-455.1,6309.3,1881.6,854.6,6336.0,1801.5,832.2,6455.1,1705.0,940.0,6292.4,1633.7,918.8,6410.2,1738.0,952.7,6255.4,1633.7,909.4,6449.1,1914.1,917.8,6358.3,1833.9,895.1,6466.4,1612.0,-504.1,6257.1,1640.4,-554.3,6240.0,1614.5,-545.5,6293.8,1716.6,-568.7,6254.2,1692.1,-553.4,6342.7,1809.5,-426.8,6208.0,1714.0,-394.7,6445.4,1843.7,-127.2,6174.0,1718.9,-117.6,6513.0,1749.3,104.7,6144.2,1666.1,115.7,6498.9,1743.6,176.7,6128.7,1659.7,186.7,6514.8,1713.4,218.3,6163.0,1657.7,225.3,6477.0,1699.4,168.4,6138.6,1639.6,184.6,6486.0,1685.8,184.9,6157.6,1647.9,198.3,6469.6
1757.1,67.6,6345.1,1789.1,42.5,6268.7,1715.6,59.5,6415.8,1740.4,-201.1,6326.1,1825.7,483.4,6306.2,1752.2,477.4,6438.8,1727.6,-455.3,6314.4,1882.1,855.1,6339.2,1802.2,832.7,6458.5,1706.0,940.1,6295.5,1634.3,918.9,6413.2,1738.7,952.9,6258.2,1634.4,909.5,6452.4,1914.5,918.2,6361.1,1834.4,895.6,6469.9,1613.4,-504.3,6262.5,1641.6,-554.6,6245.3,1616.1,-545.6,6299.2,1717.7,-568.9,6259.2,1693.9,-553.6,6347.7,1810.8,-427.0,6212.6,1715.6,-395.0,6450.6,1844.5,-127.4,6178.6,1720.2,-118.0,6517.5,1750.1,103.9,6148.1,1666.7,115.6,6502.7,1744.5,176.1,6132.1,1660.4,186.8,6518.7,1714.5,217.8,6166.4,1658.5,225.4,6480.6,1700.4,167.8,6142.0,1640.4,184.7,6489.6,1686.8,184.4,6161.3,1648.8,198.4,6473.2
1757.2,67.8,6347.4,1789.8,43.4,6271.2,1716.0,60.2,6418.1,1740.8,-201.1,6328.5,1826.8,484.2,6309.0,1752.9,478.2,6441.5,1728.6,-455.3,6317.1,1883.7,856.1,6342.0,1803.3,834.0,6461.7,1706.6,941.5,6298.3,1634.9,920.6,6417.1,1739.7,954.4,6260.9,1635.1,911.1,6456.2,1916.4,919.4,6364.0,1835.7,897.1,6472.8,1614.0,-505.2,6264.7,1642.2,-555.6,6247.8,1616.6,-545.9,6301.7,1719.0,-569.6,6262.0,1693.7,-553.7,6350.6,1811.7,-427.3,6215.5,1716.5,-395.0,6453.2,1845.7,-127.6,6181.2,1721.6,-117.9,6520.7,1750.9,105.1,6150.2,1668.6,116.2,6507.4,1745.1,177.5,6133.8,1662.2,186.6,6523.7,1715.2,218.8,6168.1,1660.2,225.1,6485.7,1700.8,169.0,6143.8,1642.4,184.4,6495.3,1687.1,185.4,6162.8,1650.4,198.1,6478.7
1756.2,67.1,6343.7,1788.7,42.5,6267.6,1715.0,59.6,6414.5,1740.0,-201.1,6325.4,1824.8,483.7,6304.0,1751.6,477.8,6436.7,1727.9,-454.9,6314.7,1881.4,855.3,6335.8,1801.5,833.2,6455.8,1704.9,940.5,6291.7,1633.5,919.5,6410.6,1737.7,953.3,6254.3,1633.7,910.2,6449.8,1914.0,918.5,6357.4,1833.8,896.3,6466.9,1613.4,-505.3,6262.7,1641.5,-555.6,6245.6,1616.1,-545.7,6299.7,1718.2,-569.0,6259.7,1693.1,-553.2,6348.3,1810.8,-426.9,6212.7,1715.9,-394.8,6450.7,1844.5,-127.6,6178.1,1720.9,-118.3,6516.6,1749.2,104.8,6147.2,1667.5,115.8,6503.0,1743.7,177.3,6130.4,1661.1,186.2,6519.1,1714.0,218.5,6164.6,1659.0,224.5,6481.0,1699.6,168.7,6140.4,1641.2,184.0,6490.5,1685.7,185.0,6159.5,1649.1,197.7,6474.0
1757.7,66.8,6349.1,1790.2,41.9,6272.8,1716.5,59.2,6420.0,1741.6,-201.4,6331.3,1825.0,484.0,6307.9,1753.0,478.2,6441.2,1729.6,-455.2,6321.1,1881.8,856.0,6338.7,1802.4,833.8,6459.3,1705.6,940.9,6294.1,1634.4,919.8,6413.8,1738.1,953.6,6256.3,1634.6,910.6,6453.3,1914.3,919.4,6359.8,1834.4,896.9,6470.5,1615.0,-506.0,6269.4,1643.1,-556.4,6252.2,1617.9,-546.3,6306.4,1719.8,-569.3,6266.1,1694.8,-553.4,6354.9,1812.4,-427.0,6218.6,1717.7,-395.2,6457.3,1845.5,-127.8,6183.8,1722.6,-118.7,6522.2,1749.7,104.4,6152.9,1668.8,115.7,6508.1,1744.3,177.1,6135.5,1662.2,186.0,6523.6,1715.1,218.2,6169.8,1660.0,224.2,6485.3,1700.5,168.4,6145.8,1642.2,183.9,6494.7,1686.3,184.6,6165.0,1650.1,197.4,6478.2
1758.5,66.3,6352.0,1791.0,40.9,6275.6,1717.2,58.5,6423.0,1742.5,-201.8,6334.7,1823.7,484.3,6309.3,1753.6,478.4,6443.4,1730.5,-455.4,6325.0,1881.5,856.5,6339.1,1802.7,834.0,6460.5,1705.7,940.9,6293.9,1635.0,919.8,6415.1,1737.9,953.5,6255.9,1635.2,910.8,6454.8,1914.0,920.1,6359.5,1834.6,897.4,6471.7,1616.0,-506.5,6273.5,1643.9,-556.8,6256.1,1618.9,-546.7,6310.6,1720.6,-569.4,6269.9,1695.8,-553.6,6358.8,1813.2,-427.1,6221.9,1718.7,-395.5,6461.2,1845.8,-128.0,6186.8,1723.4,-118.9,6525.2,1749.3,103.9,6155.8,1669.1,115.6,6510.5,1743.9,176.7,6137.9,1662.5,186.0,6525.6,1715.4,217.8,6172.2,1660.1,224.2,6487.2,1700.5,167.9,6148.2,1642.5,183.9,6496.5,1686.2,184.1,6167.6,1650.3,197.5,6480.0
1759.2,66.0,6354.4,1791.6,39.8,6277.8,1717.9,57.8,6425.6,1743.3,-202.1,6337.4,1820.7,484.3,6309.8,1754.2,478.4,6445.7,1731.3,-455.6,6328.0,1880.9,856.5,6338.5,1802.8,834.1,6461.4,1705.5,940.7,6292.9,1635.3,919.8,6416.1,1737.4,953.3,6254.7,1635.6,910.9,6456.0,1913.5,920.2,6358.6,1834.5,897.7,6472.5,1616.8,-506.8,6276.7,1644.5,-557.1,6259.2,1619.8,-546.9,6313.8,1721.0,-569.5,6272.9,1696.6,-553.7,6361.9,1813.8,-427.1,6224.7,1719.6,-395.6,6464.2,1846.0,-128.0,6189.3,1723.9,-119.0,6527.8,1749.1,103.5,6158.2,1668.7,115.6,6512.5,1743.7,176.3,6140.2,1662.1,186.2,6527.3,1715.7,217.4,6174.5,1659.7,224.4,6488.6,1700.8,167.4,6150.5,1642.4,184.1,6497.8,1686.4,183.4,6169.9,1650.3,197.6,6481.3
1759.6,65.6,6356.1,1791.7,39.4,6279.4,1718.3,57.6,6427.4,1743.8,-202.3,6339.7,1815.6,484.4,6309.6,1754.4,478.5,6447.0,1732.0,-455.7,6330.7,1879.8,856.3,6337.3,1802.3,834.0,6460.9,1704.8,940.3,6290.2,1634.9,919.4,6415.1,1736.5,952.7,6252.1,1635.3,910.7,6455.5,1912.7,920.0,6357.0,1833.8,897.8,6471.8,1617.5,-507.0,6279.9,1645.0,-557.3,6262.1,1620.7,-547.1,6316.9,1721.4,-569.4,6275.6,1697.4,-553.8,6364.7,1814.3,-427.0,6227.1,1720.3,-395.8,6467.1,1846.2,-128.0,6191.4,1724.2,-119.0,6529.7,1748.7,103.5,6160.2,1667.6,115.6,6513.7,1742.9,176.2,6141.8,1660.9,186.3,6528.0,1715.3,217.0,6176.2,1658.8,224.5,6488.9,1700.5,167.0,6152.2,1641.7,184.2,6498.3,1686.0,182.9,6171.7,1649.8,197.7,6481.8
1759.2,65.1,6355.4,1791.2,39.1,6278.7,1717.9,57.2,6426.8,1743.6,-202.4,6339.4,1808.9,484.2,6307.5,1754.0,478.2,6446.3,1732.0,-455.5,6330.8,1878.4,855.7,6333.5,1801.3,833.6,6458.2,1703.5,939.5,6285.2,1634.2,918.7,6412.4,1735.1,951.7,6247.1,1634.8,910.2,6453.1,1911.2,919.3,6352.4,1832.8,897.5,6468.7,1617.6,-507.0,6280.3,1645.0,-557.3,6262.4,1620.9,-546.9,6317.3,1721.2,-569.1,6275.7,1697.5,-553.5,6364.9,1814.2,-426.6,6226.9,1720.2,-395.8,6467.2,1846.0,-127.3,6191.1,1723.8,-119.2,6529.1,1747.9,103.7,6159.9,1666.9,115.6,6512.8,1741.6,176.3,6141.2,1660.1,186.3,6527.0,1714.1,217.1,6175.8,1658.0,224.4,6487.5,1699.5,167.1,6151.8,1641.1,184.1,6497.0,1684.8,182.8,6171.3,1649.2,197.7,6480.4
1760.0,64.7,6358.9,1792.1,38.8,6282.2,1718.7,56.9,6430.4,1744.6,-202.6,6343.2,1805.7,484.1,6310.1,1754.9,478.1,6450.0,1733.1,-455.6,6334.7,1878.8,855.8,6335.1,1802.0,833.8,6460.7,1703.7,939.6,6285.8,1634.9,918.8,6414.9,1735.2,951.8,6248.0,1635.6,910.3,6455.8,1911.5,919.3,6353.5,1833.5,897.8,6471.2,1618.6,-507.2,6284.5,1646.0,-557.5,6266.5,1622.0,-547.0,6321.6,1722.0,-569.1,6279.7,1698.7,-553.7,6368.9,1815.2,-426.7,6230.6,1721.4,-396.1,6471.2,1847.4,-126.8,6195.1,1724.5,-119.5,6532.5,1748.7,104.0,6163.6,1667.0,115.6,6515.8,1742.2,176.5,6145.0,1660.2,186.4,6530.1,1714.5,217.3,6179.6,1658.1,224.6,6490.4,1700.1,167.3,6155.6,1641.4,184.2,6499.9,1685.3,182.9,6175.3,1649.7,197.8,6483.4
1760.0,64.8,6358.6,1792.0,38.8,6281.9,1718.7,57.0,6430.2,1744.7,-202.5,6343.2,1803.6,484.0,6308.5,1754.5,477.9,6449.6,1733.2,-455.4,6334.9,1877.7,855.6,6332.4,1801.4,833.7,6459.1,1702.9,939.2,6282.9,1634.5,918.4,6413.5,1734.1,951.3,6244.8,1635.3,910.0,6454.5,1910.5,919.1,6350.6,1832.9,897.9,6469.5,1618.8,-507.2,6285.1,1646.1,-557.4,6266.9,1622.3,-546.9,6322.1,1722.1,-568.9,6279.9,1699.1,-553.6,6369.2,1815.3,-426.4,6230.7,1721.5,-396.1,6471.4,1847.6,-126.2,6195.0,1724.4,-119.5,6532.5,1748.8,104.0,6163.4,1667.0,115.7,6515.3,1742.1,176.6,6144.5,1659.9,186.5,6529.1,1714.1,217.4,6179.2,1657.8,224.6,6489.2,1700.0,167.2,6155.1,1641.2,184.2,6498.8,1685.1,182.9,6174.9,1649.5,197.8,6482.2
1760.5,65.1,6360.2,1792.4,39.1,6283.2,1719.1,57.1,6431.7,1745.2,-202.5,6344.8,1803.8,484.1,6309.3,1754.6,478.1,6451.3,1733.9,-455.6,6336.2,1877.5,855.7,6333.0,1801.6,833.8,6460.1,1703.0,939.3,6283.3,1634.8,918.4,6414.7,1733.8,951.3,6245.1,1635.7,910.1,6455.9,1910.4,919.3,6351.0,1833.1,898.3,6470.3,1619.2,-507.4,6286.6,1646.6,-557.6,6268.3,1623.2,-547.2,6323.6,1722.6,-568.8,6281.1,1700.1,-553.8,6370.5,1815.8,-426.3,6231.8,1722.2,-396.3,6472.7,1848.4,-125.2,6196.4,1724.8,-120.1,6534.0,1749.6,104.2,6164.7,1667.5,115.6,6516.8,1742.8,176.7,6145.7,1660.4,186.5,6530.5,1714.6,217.5,6180.4,1658.3,224.7,6490.5,1700.6,167.4,6156.2,1641.7,184.3,6500.0,1685.7,183.1,6176.3,1649.9,197.9,6483.4
1760.8,65.4,6361.1,1792.6,39.3,6283.9,1719.5,57.3,6432.8,1745.7,-202.5,6345.5,1804.7,484.6,6309.7,1754.4,478.3,6452.4,1734.8,-455.7,6336.7,1877.5,856.0,6334.1,1801.6,834.1,6461.1,1703.3,939.5,6284.4,1635.2,918.4,6416.1,1733.8,951.5,6246.0,1636.1,910.2,6457.3,1910.3,919.6,6352.0,1833.2,898.8,6471.4,1619.6,-507.6,6287.3,1647.0,-557.7,6268.7,1624.2,-547.4,6324.3,1723.3,-568.9,6281.3,1701.2,-554.0,6371.0,1816.4,-426.1,6232.1,1723.1,-396.5,6473.5,1849.5,-124.2,6196.9,1725.2,-120.6,6535.1,1749.9,104.7,6165.1,1668.0,115.4,6518.0,1743.3,177.4,6146.4,1660.8,186.4,6531.3,1715.1,218.3,6181.1,1658.6,224.6,6491.4,1701.0,167.9,6156.7,1641.9,184.1,6500.6,1686.2,183.5,6176.9,1650.1,197.8,6484.1
1758.8,66.5,6354.4,1791.0,42.6,6277.6,1717.2,59.3,6426.0,1743.9,-202.0,6338.5,1805.0,488.2,6304.9,1750.3,479.8,6446.2,1735.0,-455.2,6329.4,1877.0,856.5,6330.0,1800.3,834.7,6456.0,1702.9,941.5,6281.2,1633.9,918.4,6412.0,1733.7,953.3,6242.5,1634.7,910.6,6452.9,1910.6,920.2,6348.4,1831.8,900.0,6465.7,1618.2,-507.6,6279.9,1645.6,-557.7,6261.6,1623.5,-547.6,6316.8,1724.3,-568.5,6274.2,1700.3,-554.1,6363.8,1818.2,-425.9,6225.3,1721.8,-396.3,6466.1,1854.0,-124.8,6190.4,1724.0,-121.6,6529.0,1750.5,106.0,6159.2,1669.1,115.1,6513.3,1743.3,180.4,6140.5,1661.9,185.7,6527.3,1714.3,221.7,6175.0,1658.8,223.6,6487.3,1700.0,171.5,6151.0,1641.9,183.2,6497.0,1685.1,186.9,6170.6,1649.7,196.8,6480.4
1756.1,66.8,6343.4,1788.6,43.3,6266.7,1714.3,59.2,6414.8,1742.1,-201.6,6327.1,1803.8,487.0,6294.6,1742.7,478.6,6435.3,1734.4,-454.5,6317.2,1874.5,855.0,6321.2,1797.4,833.1,6446.1,1701.0,939.8,6272.5,1631.3,916.7,6401.4,1731.7,951.7,6234.2,1632.1,908.9,6442.3,1907.9,918.5,6339.8,1829.0,897.8,6455.7,1616.9,-507.3,6267.8,1645.1,-557.1,6249.3,1623.3,-547.7,6304.6,1725.5,-567.5,6261.9,1700.1,-553.9,6351.4,1818.9,-425.0,6213.5,1719.5,-396.6,6453.7,1855.0,-123.8,6179.4,1722.2,-123.3,6517.2,1750.8,106.7,6148.0,1667.7,113.4,6502.2,1744.2,181.2,6130.1,1660.4,184.0,6516.0,1714.3,222.6,6164.3,1657.0,222.3,6476.5,1699.7,172.3,6140.3,1639.9,181.4,6485.7,1684.5,187.9,6160.0,1647.5,195.5,6469.2
1753.7,67.0,6333.0,1787.2,43.9,6256.4,1711.3,59.1,6403.8,1740.8,-201.2,6316.3,1805.1,486.2,6285.1,1730.7,477.7,6424.3,1734.2,-454.0,6305.7,1872.4,853.9,6313.8,1793.2,831.7,6437.3,1699.3,938.5,6264.6,1628.6,915.2,6391.4,1730.0,950.5,6226.4,1629.1,907.5,6432.4,1905.5,917.1,6332.0,1825.8,895.8,6446.9,1616.3,-507.7,6256.1,1645.5,-557.1,6237.5,1623.4,-548.2,6292.7,1727.4,-566.8,6250.2,1700.2,-553.9,6339.4,1820.6,-424.3,6202.5,1716.9,-396.6,6441.6,1856.0,-122.8,6169.3,1719.8,-123.8,6505.2,1752.6,107.9,6137.4,1664.7,113.0,6490.8,1747.0,182.6,6120.5,1657.3,183.9,6505.0,1716.0,224.4,6154.1,1654.1,222.4,6466.1,1700.8,174.0,6130.2,1636.9,181.3,6474.8,1685.3,189.8,6150.1,1644.6,195.5,6458.6
1752.3,67.0,6325.1,1787.9,44.2,6248.8,1709.0,59.0,6395.4,1740.3,-200.9,6307.9,1805.4,485.2,6277.6,1712.6,476.8,6415.2,1733.8,-453.6,6296.5,1871.1,852.5,6309.2,1786.5,829.4,6430.9,1698.8,937.6,6259.8,1625.8,913.9,6383.9,1729.9,949.7,6222.1,1625.5,906.2,6424.9,1904.1,914.3,6327.5,1821.1,891.7,6440.2,1616.1,-508.8,6246.6,1646.2,-557.9,6228.0,1623.3,-549.4,6283.2,1729.0,-566.6,6240.9,1700.0,-554.3,6329.8,1821.3,-423.7,6193.9,1714.6,-396.7,6432.0,1856.8,-121.8,6161.6,1717.9,-124.0,6495.8,1754.6,108.3,6129.7,1662.8,112.2,6481.8,1749.4,182.8,6113.6,1655.4,183.3,6496.5,1718.0,224.5,6146.7,1652.1,222.1,6458.5,1702.6,174.4,6122.8,1635.0,180.7,6466.5,1687.1,190.2,6142.8,1642.6,195.2,6450.6
